Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
52,TEX,2025-06-04,@,TBR,"L, 4-5",8.0,8,5,5,0,1,3,0,12,1,0,1,35,12
53,TOR,2025-06-04,,PHI,"W, 2-1",9.0,5,1,1,0,1,2,0,8,0,0,0,33,7
54,WSN,2025-06-04,,CHC,"W, 2-0",9.0,5,0,0,0,0,2,0,8,1,0,1,35,8
55,LAA,2025-06-03,@,BOS,"W, 4-3 (10)",10.0,10,3,3,0,1,7,1,10,0,0,0,43,17
56,ARI,2025-06-03,@,ATL,"W, 8-3",9.0,6,3,1,2,1,1,0,5,0,0,0,35,8
57,ATL,2025-06-03,,ARI,"L, 3-8",9.0,11,8,8,0,4,4,0,7,0,1,0,39,15
58,BAL,2025-06-03,@,SEA,"W, 5-1",9.0,7,1,1,0,1,1,0,8,0,0,0,33,8
59,BOS,2025-06-03,,LAA,"L, 3-4 (10)",10.0,7,4,3,1,0,3,0,6,1,0,0,41,12
60,CHC,2025-06-03,@,WSN,"W, 8-3",9.0,7,3,1,2,0,1,0,4,0,0,0,34,9
61,CHW,2025-06-03,,DET,"W, 8-1",9.0,7,1,1,0,0,4,0,10,0,0,0,37,11
62,CIN,2025-06-03,,MIL,"W, 4-2",9.0,5,2,2,0,1,3,0,9,0,0,0,36,9
63,CLE,2025-06-03,@,NYY,"L, 2-3",8.0,5,3,3,0,2,3,0,6,0,0,0,32,9
64,COL,2025-06-03,@,MIA,"W, 3-2",9.0,6,2,2,0,0,4,0,3,0,0,0,36,10
65,DET,2025-06-03,@,CHW,"L, 1-8",8.0,10,8,7,1,1,6,0,9,0,0,0,39,16
66,MIA,2025-06-03,,COL,"L, 2-3",9.0,7,3,3,0,1,1,0,5,1,0,0,37,10
67,HOU,2025-06-03,@,PIT,"W, 3-0",9.0,4,0,0,0,0,1,0,9,1,0,0,32,6
68,KCR,2025-06-03,@,STL,"W, 10-7",9.0,12,7,7,0,2,5,0,8,0,0,1,44,17
69,LAD,2025-06-03,,NYM,"W, 6-5 (10)",10.0,8,5,3,2,1,3,0,6,0,0,1,41,11
70,MIL,2025-06-03,@,CIN,"L, 2-4",8.0,8,4,4,0,2,5,1,10,0,0,0,36,13
71,MIN,2025-06-03,@,ATH,"W, 10-3",9.0,7,3,3,0,0,4,0,10,0,0,0,37,11
72,NYM,2025-06-03,@,LAD,"L, 5-6 (10)",9.1,7,6,5,1,2,4,1,12,0,0,0,39,11
73,NYY,2025-06-03,,CLE,"W, 3-2",9.0,7,2,2,0,0,2,0,9,0,0,0,35,9
74,ATH,2025-06-03,,MIN,"L, 3-10",9.0,12,10,10,0,3,5,0,14,2,0,1,46,19
75,PHI,2025-06-03,@,TOR,"W, 8-3",9.0,5,3,3,0,2,6,0,7,0,0,0,37,11
76,PIT,2025-06-03,,HOU,"L, 0-3",9.0,5,3,3,0,2,1,0,8,0,0,0,33,7
77,SDP,2025-06-03,@,SFG,"W, 3-2 (10)",10.0,6,2,2,0,1,3,0,4,0,0,0,38,10
78,SEA,2025-06-03,,BAL,"L, 1-5",9.0,13,5,5,0,1,2,0,4,0,0,0,39,15
79,SFG,2025-06-03,,SDP,"L, 2-3 (10)",10.0,10,3,2,1,0,6,0,8,1,0,1,45,17
80,STL,2025-06-03,,KCR,"L, 7-10",9.0,13,10,10,0,2,2,0,5,0,0,0,42,15
81,TBR,2025-06-03,,TEX,"W, 5-1",9.0,4,1,1,0,0,1,0,12,0,0,0,32,5
82,TEX,2025-06-03,@,TBR,"L, 1-5",8.0,8,5,5,0,2,2,0,9,0,0,1,34,10
83,TOR,2025-06-03,,PHI,"L, 3-8",9.0,11,8,7,1,3,4,0,10,1,0,0,43,16
84,WSN,2025-06-03,,CHC,"L, 3-8",9.0,9,8,8,0,1,5,0,9,0,0,0,42,14
85,LAA,2025-06-02,@,BOS,"W, 7-6",9.0,11,6,6,0,1,3,0,10,0,0,1,41,14
86,BOS,2025-06-02,,LAA,"L, 6-7",9.0,8,7,6,1,4,3,0,5,0,0,0,38,13
87,CHW,2025-06-02,,DET,"L, 1-13",9.0,16,13,13,0,5,4,0,7,0,0,0,46,20
88,CIN,2025-06-02,,MIL,"L, 2-3",9.0,5,3,3,0,1,3,0,7,0,0,0,34,8
89,COL,2025-06-02,@,MIA,"W, 6-4",9.0,11,4,3,1,0,2,0,8,0,0,0,40,14
90,DET,2025-06-02,@,CHW,"W, 13-1",9.0,5,1,1,0,0,2,0,5,1,0,0,33,8
91,MIA,2025-06-02,,COL,"L, 4-6",9.0,12,6,5,1,2,1,0,9,0,0,0,39,13
92,LAD,2025-06-02,,NYM,"L, 3-4 (10)",10.0,8,4,3,1,1,3,1,8,1,0,0,41,12
93,MIL,2025-06-02,@,CIN,"W, 3-2",9.0,8,2,2,0,0,2,0,11,0,0,0,36,10
94,MIN,2025-06-02,@,ATH,"W, 10-4",9.0,7,4,4,0,1,6,0,9,2,0,0,40,15
95,NYM,2025-06-02,@,LAD,"W, 4-3 (10)",10.0,9,3,2,1,1,4,0,10,0,0,0,43,14
96,ATH,2025-06-02,,MIN,"L, 4-10",9.0,14,10,10,0,0,5,0,5,1,0,1,47,20
97,SDP,2025-06-02,@,SFG,"W, 1-0 (10)",10.0,5,0,0,0,0,6,1,10,2,0,1,41,13
98,SFG,2025-06-02,,SDP,"L, 0-1 (10)",10.0,6,1,0,1,0,0,0,9,1,0,0,36,7
99,LAA,2025-06-01,@,CLE,"L, 2-4",8.0,6,4,4,0,1,5,0,7,1,0,1,36,13
100,ARI,2025-06-01,,WSN,"W, 3-1",9.0,6,1,1,0,0,3,0,13,0,0,0,36,9
101,ATL,2025-06-01,,BOS,"L, 1-3",9.0,7,3,3,0,0,3,0,12,0,0,0,37,10
102,BAL,2025-06-01,,CHW,"W, 3-2",9.0,7,2,1,1,1,1,0,9,0,1,1,36,9
103,BOS,2025-06-01,@,ATL,"W, 3-1",9.0,5,1,1,0,1,3,0,14,0,0,0,35,8
104,CHC,2025-06-01,,CIN,"W, 7-3",9.0,4,3,3,0,1,2,0,6,0,0,0,33,6
105,CHW,2025-06-01,@,BAL,"L, 2-3",8.0,8,3,3,0,0,1,0,8,0,0,0,32,9
106,CIN,2025-06-01,@,CHC,"L, 3-7",8.0,10,7,5,2,1,3,1,6,1,0,0,38,16
107,CLE,2025-06-01,,LAA,"W, 4-2",9.0,3,2,0,2,0,3,0,11,1,0,0,34,8
108,COL,2025-06-01,@,NYM,"L, 3-5",8.0,5,5,5,0,3,2,0,11,1,0,0,32,8
109,DET,2025-06-01,@,KCR,"W, 1-0",9.0,9,0,0,0,0,1,0,4,0,0,0,35,10
110,MIA,2025-06-01,,SFG,"L, 2-4",9.0,8,4,4,0,1,4,0,8,0,0,0,37,12
111,HOU,2025-06-01,,TBR,"W, 1-0",9.0,2,0,0,0,0,5,0,9,0,0,0,32,7
112,KCR,2025-06-01,,DET,"L, 0-1",9.0,5,1,1,0,0,3,0,10,0,0,1,34,8
113,LAD,2025-06-01,,NYY,"L, 3-7",9.0,11,7,7,0,1,7,0,11,2,0,1,46,20
114,MIL,2025-06-01,@,PHI,"W, 5-2",9.0,6,2,2,0,0,4,0,5,0,0,0,37,10
115,MIN,2025-06-01,@,SEA,"L, 1-2",8.1,6,2,2,0,1,1,0,11,0,0,0,32,7
116,NYM,2025-06-01,,COL,"W, 5-3",9.0,5,3,3,0,2,0,0,8,1,0,1,32,6
117,NYY,2025-06-01,@,LAD,"W, 7-3",9.0,6,3,3,0,3,0,0,10,0,0,0,32,6
118,ATH,2025-06-01,@,TOR,"L, 4-8",8.0,13,8,7,1,1,1,0,6,1,0,0,39,15
119,PHI,2025-06-01,,MIL,"L, 2-5",9.0,9,5,2,3,0,2,0,5,1,0,0,38,13
120,PIT,2025-06-01,@,SDP,"L, 4-6",8.0,8,6,6,0,1,4,0,6,0,0,0,36,12
121,SDP,2025-06-01,,PIT,"W, 6-4",9.0,7,4,4,0,2,4,0,10,0,0,0,37,11
122,SEA,2025-06-01,,MIN,"W, 2-1",9.0,6,1,1,0,0,3,0,9,1,0,1,36,10
123,SFG,2025-06-01,@,MIA,"W, 4-2",9.0,9,2,2,0,0,5,0,9,0,1,0,40,14
124,STL,2025-06-01,@,TEX,"L, 1-8",8.0,9,8,4,4,1,5,0,6,0,0,1,38,14
125,TBR,2025-06-01,@,HOU,"L, 0-1",8.0,4,1,0,1,0,3,0,11,0,0,0,32,8
126,TEX,2025-06-01,,STL,"W, 8-1",9.0,5,1,1,0,0,3,0,6,0,0,0,34,9
127,TOR,2025-06-01,,ATH,"W, 8-4",9.0,11,4,4,0,0,3,0,14,1,0,1,42,15
128,WSN,2025-06-01,@,ARI,"L, 1-3",8.0,3,3,3,0,1,4,0,5,0,0,0,32,7
