Rk,Team,Date,Unnamed: 3,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,RawDate
25,CLE,2025-06-11,,CIN,"W, 11-2",39,35,11,13,8,3,0,2,11,1,1,2,12,.371,.436,.629,1.064,22,1,2,0,0,0,2025-06-11
26,COL,2025-06-11,,SFG,"L, 7-10",42,38,7,13,9,2,1,1,6,1,0,3,6,.342,.381,.526,.907,20,1,0,0,1,0,2025-06-11
27,DET,2025-06-11,@,BAL,"L, 1-10",33,32,1,5,4,1,0,0,1,0,0,1,8,.156,.182,.188,.369,6,0,0,0,0,0,2025-06-11
28,MIA,2025-06-11,@,PIT,"L, 2-5",37,33,2,7,4,2,0,1,2,0,0,3,8,.212,.278,.364,.641,12,0,0,1,0,0,2025-06-11
29,HOU,2025-06-11,,CHW,"W, 10-2",40,37,10,15,7,7,0,1,9,1,0,3,9,.405,.450,.676,1.126,25,1,0,0,0,0,2025-06-11
30,KCR,2025-06-11,,NYY,"L, 3-6",37,34,3,8,6,1,0,1,2,0,0,3,9,.235,.297,.353,.650,12,0,0,0,0,0,2025-06-11
31,LAD,2025-06-11,@,SDP,"W, 5-2",41,37,5,10,7,0,1,2,5,0,0,3,8,.270,.341,.486,.828,18,0,1,0,0,0,2025-06-11
32,MIL,2025-06-11,,ATL,"L, 2-6",31,31,2,5,2,1,1,1,2,0,0,0,9,.161,.161,.355,.516,11,1,0,0,0,0,2025-06-11
33,MIN,2025-06-11,,TEX,"W, 6-2",36,32,6,10,5,3,1,1,6,1,1,4,5,.313,.389,.563,.951,18,1,0,0,0,0,2025-06-11
34,NYM,2025-06-11,,WSN,"W, 5-0",36,30,5,7,2,2,0,3,5,1,0,4,5,.233,.361,.600,.961,18,1,2,0,0,0,2025-06-11
35,NYY,2025-06-11,@,KCR,"W, 6-3",39,34,6,8,4,2,1,1,6,2,0,5,7,.235,.333,.441,.775,15,1,0,0,0,0,2025-06-11
36,ATH,2025-06-11,@,LAA,"L, 5-6",39,35,5,10,4,4,0,2,5,0,0,3,7,.286,.333,.571,.905,20,1,0,0,1,0,2025-06-11
37,PHI,2025-06-11,,CHC,"W, 7-2",36,33,7,10,5,2,1,2,7,2,1,3,9,.303,.361,.606,.967,20,0,0,0,0,0,2025-06-11
38,PIT,2025-06-11,,MIA,"W, 5-2",34,28,5,7,5,1,0,1,4,3,0,4,8,.250,.353,.393,.746,11,2,1,0,1,0,2025-06-11
39,SDP,2025-06-11,,LAD,"L, 2-5",36,29,2,4,4,0,0,0,2,0,0,6,7,.138,.278,.138,.416,4,0,0,0,1,0,2025-06-11
40,SEA,2025-06-11,@,ARI,"L, 2-5",35,33,2,8,4,3,0,1,2,0,1,2,7,.242,.286,.424,.710,14,1,0,0,0,0,2025-06-11
41,SFG,2025-06-11,@,COL,"W, 10-7",44,35,10,13,8,3,1,1,10,0,1,6,7,.371,.442,.600,1.042,21,1,0,1,2,0,2025-06-11
42,STL,2025-06-11,,TOR,"L, 2-5",37,34,2,7,5,1,0,1,2,1,0,2,11,.206,.270,.324,.594,11,0,1,0,0,0,2025-06-11
43,TBR,2025-06-11,@,BOS,"L, 3-4",37,33,3,8,6,1,0,1,3,1,2,2,10,.242,.324,.364,.688,12,0,2,0,0,0,2025-06-11
44,TEX,2025-06-11,@,MIN,"L, 2-6",35,33,2,7,3,3,0,1,2,1,1,2,7,.212,.257,.394,.651,13,0,0,0,0,0,2025-06-11
45,TOR,2025-06-11,@,STL,"W, 5-2",39,32,5,10,8,1,0,1,5,1,1,3,6,.313,.351,.438,.789,14,1,0,2,2,0,2025-06-11
46,WSN,2025-06-11,@,NYM,"L, 0-5",31,31,0,6,5,1,0,0,0,0,0,0,6,.194,.194,.226,.419,7,1,0,0,0,0,2025-06-11
47,LAA,2025-06-10,,ATH,"W, 2-1 (10)",38,34,2,7,5,1,0,1,2,1,1,3,6,.206,.289,.324,.613,11,1,1,0,0,1,2025-06-10
48,ARI,2025-06-10,,SEA,"W, 10-3",39,33,10,13,6,2,2,3,10,2,0,4,9,.394,.436,.848,1.284,28,0,0,0,2,0,2025-06-10
49,ATL,2025-06-10,@,MIL,"L, 1-4",34,34,1,8,5,3,0,0,1,0,0,0,10,.235,.235,.324,.559,11,1,0,0,0,0,2025-06-10
50,BAL,2025-06-10,,DET,"L, 3-5",36,32,3,6,3,2,0,1,3,1,0,1,11,.188,.250,.344,.594,11,1,2,0,1,0,2025-06-10
51,BOS,2025-06-10,,TBR,"W, 3-1",33,31,3,7,4,2,0,1,3,1,0,2,13,.226,.273,.387,.660,12,0,0,0,0,0,2025-06-10
52,CHC,2025-06-10,@,PHI,"W, 8-4",44,39,8,13,8,1,0,4,8,2,0,5,7,.333,.409,.667,1.076,26,1,0,0,0,0,2025-06-10
53,CHW,2025-06-10,@,HOU,"W, 4-2",38,30,4,4,1,2,0,1,4,1,1,8,13,.133,.316,.300,.616,9,0,0,0,0,0,2025-06-10
54,CIN,2025-06-10,@,CLE,"W, 1-0",34,31,1,6,5,1,0,0,1,1,0,3,12,.194,.265,.226,.491,7,1,0,0,0,1,2025-06-10
55,CLE,2025-06-10,,CIN,"L, 0-1",31,30,0,3,2,1,0,0,0,1,0,1,5,.100,.129,.133,.262,4,1,0,0,0,0,2025-06-10
56,COL,2025-06-10,,SFG,"L, 5-6",40,33,5,8,3,1,2,2,5,1,1,7,10,.242,.375,.576,.951,19,1,0,0,0,0,2025-06-10
57,DET,2025-06-10,@,BAL,"W, 5-3",39,37,5,12,7,2,2,1,5,0,0,1,9,.324,.333,.568,.901,21,1,0,0,1,0,2025-06-10
58,MIA,2025-06-10,@,PIT,"W, 3-2",35,35,3,8,7,0,0,1,3,3,0,0,7,.229,.229,.314,.543,11,0,0,0,0,0,2025-06-10
59,HOU,2025-06-10,,CHW,"L, 2-4",36,31,2,9,8,1,0,0,2,1,0,3,6,.290,.333,.323,.656,10,3,0,0,2,0,2025-06-10
60,KCR,2025-06-10,,NYY,"L, 2-10",38,36,2,9,8,0,0,1,2,0,0,2,5,.250,.289,.333,.623,12,0,0,0,0,0,2025-06-10
61,LAD,2025-06-10,@,SDP,"L, 1-11",39,32,1,6,6,0,0,0,1,0,0,7,12,.188,.333,.188,.521,6,1,0,0,0,0,2025-06-10
62,MIL,2025-06-10,,ATL,"W, 4-1",35,29,4,6,3,1,0,2,4,1,0,5,12,.207,.343,.448,.791,13,1,1,0,0,0,2025-06-10
63,MIN,2025-06-10,,TEX,"L, 4-16",38,36,4,12,8,3,0,1,4,0,0,2,4,.333,.368,.500,.868,18,2,0,0,0,0,2025-06-10
64,NYM,2025-06-10,,WSN,"W, 5-4 (10)",35,34,5,8,5,2,0,1,5,1,0,1,9,.235,.257,.382,.639,13,0,0,0,0,0,2025-06-10
65,NYY,2025-06-10,@,KCR,"W, 10-2",46,43,10,16,10,4,0,2,10,1,0,3,9,.372,.413,.605,1.018,26,0,0,0,0,0,2025-06-10
66,ATH,2025-06-10,@,LAA,"L, 1-2 (10)",36,34,1,4,1,3,0,0,1,0,0,2,14,.118,.167,.206,.373,7,0,0,0,0,0,2025-06-10
67,PHI,2025-06-10,,CHC,"L, 4-8",38,36,4,10,8,1,0,1,4,2,0,1,10,.278,.316,.389,.705,14,1,1,0,0,0,2025-06-10
68,PIT,2025-06-10,,MIA,"L, 2-3",35,33,2,6,2,2,0,2,2,0,0,1,8,.182,.229,.424,.653,14,0,1,0,0,0,2025-06-10
69,SDP,2025-06-10,,LAD,"W, 11-1",46,39,11,16,11,3,1,1,10,1,0,5,6,.410,.500,.615,1.115,24,1,2,0,0,0,2025-06-10
70,SEA,2025-06-10,@,ARI,"L, 3-10",42,37,3,12,9,1,0,2,3,2,0,5,7,.324,.405,.514,.918,19,2,0,0,0,0,2025-06-10
71,SFG,2025-06-10,@,COL,"W, 6-5",42,32,6,7,4,0,1,2,6,1,0,6,10,.219,.357,.469,.826,15,0,2,0,2,0,2025-06-10
72,STL,2025-06-10,,TOR,"L, 9-10",41,38,9,12,9,0,0,3,9,0,0,2,4,.316,.366,.553,.918,21,1,1,0,0,0,2025-06-10
73,TBR,2025-06-10,@,BOS,"L, 1-3",32,29,1,3,3,0,0,0,1,2,0,3,7,.103,.188,.103,.291,3,1,0,0,0,0,2025-06-10
74,TEX,2025-06-10,@,MIN,"W, 16-4",51,45,16,17,11,4,0,2,16,2,0,4,4,.378,.431,.600,1.031,27,0,1,0,1,0,2025-06-10
75,TOR,2025-06-10,@,STL,"W, 10-9",42,41,10,16,13,1,0,2,9,0,0,0,5,.390,.381,.561,.942,23,1,0,0,1,0,2025-06-10
76,WSN,2025-06-10,@,NYM,"L, 4-5 (10)",40,35,4,8,3,3,0,2,4,0,0,4,11,.229,.325,.486,.811,17,1,1,0,0,0,2025-06-10
77,LAA,2025-06-09,,ATH,"W, 7-4",35,32,7,8,7,0,0,1,7,2,0,1,9,.250,.286,.344,.629,11,0,1,0,1,0,2025-06-09
78,ARI,2025-06-09,,SEA,"W, 8-4 (11)",49,37,8,10,7,1,0,2,8,0,0,10,10,.270,.426,.459,.885,17,2,0,2,0,2,2025-06-09
79,ATL,2025-06-09,@,MIL,"W, 7-1",44,36,7,11,7,1,0,3,7,0,0,6,7,.306,.419,.583,1.002,21,1,1,1,0,0,2025-06-09
80,BOS,2025-06-09,,TBR,"L, 8-10 (11)",53,43,8,10,6,4,0,0,6,2,0,8,12,.233,.377,.326,.703,14,1,2,0,0,1,2025-06-09
81,CHC,2025-06-09,@,PHI,"L, 3-4 (11)",42,39,3,5,2,1,0,2,3,0,0,3,9,.128,.190,.308,.498,12,0,0,0,0,0,2025-06-09
82,CIN,2025-06-09,@,CLE,"W, 7-4",46,41,7,16,12,2,0,2,7,1,0,3,7,.390,.422,.585,1.008,24,1,0,1,1,0,2025-06-09
83,CLE,2025-06-09,,CIN,"L, 4-7",38,30,4,7,6,0,0,1,4,2,0,7,7,.233,.395,.333,.728,10,2,1,0,0,0,2025-06-09
84,MIA,2025-06-09,@,PIT,"L, 3-10",39,34,3,7,4,2,0,1,3,0,1,4,9,.206,.282,.353,.635,12,0,0,0,1,0,2025-06-09
85,LAD,2025-06-09,@,SDP,"W, 8-7 (10)",47,42,8,12,7,4,0,1,8,0,0,3,8,.286,.319,.452,.772,19,0,0,0,2,1,2025-06-09
86,MIL,2025-06-09,,ATL,"L, 1-7",33,31,1,5,4,1,0,0,1,0,1,2,15,.161,.212,.194,.406,6,0,0,0,0,0,2025-06-09
87,ATH,2025-06-09,@,LAA,"L, 4-7",34,32,4,5,3,0,0,2,4,1,0,2,5,.156,.206,.344,.550,11,0,0,0,0,0,2025-06-09
88,PHI,2025-06-09,,CHC,"W, 4-3 (11)",44,38,4,16,15,1,0,0,4,0,0,3,2,.421,.476,.447,.924,17,3,1,2,0,1,2025-06-09
89,PIT,2025-06-09,,MIA,"W, 10-3",42,38,10,15,11,3,1,0,8,0,0,3,6,.395,.429,.526,.955,20,1,0,0,1,0,2025-06-09
90,SDP,2025-06-09,,LAD,"L, 7-8 (10)",42,35,7,7,4,2,1,0,6,2,0,5,6,.200,.293,.314,.607,11,0,0,1,1,0,2025-06-09
91,SEA,2025-06-09,@,ARI,"L, 4-8 (11)",45,42,4,12,10,1,0,1,4,0,0,3,12,.286,.333,.381,.714,16,1,0,0,0,0,2025-06-09
92,STL,2025-06-09,,TOR,"L, 4-5 (10)",39,36,4,7,5,1,0,1,4,0,0,3,7,.194,.256,.306,.562,11,1,0,0,0,0,2025-06-09
93,TBR,2025-06-09,@,BOS,"W, 10-8 (11)",52,41,10,12,10,2,0,0,8,3,0,7,8,.293,.392,.341,.734,14,0,1,1,2,2,2025-06-09
94,TOR,2025-06-09,@,STL,"W, 5-4 (10)",44,39,5,13,6,5,0,2,5,0,0,3,5,.333,.381,.615,.996,24,2,0,1,0,1,2025-06-09
95,LAA,2025-06-08,,SEA,"L, 2-3",30,29,2,2,1,0,0,1,2,0,0,1,18,.069,.100,.172,.272,5,0,0,0,0,0,2025-06-08
96,ARI,2025-06-08,@,CIN,"L, 2-4",33,29,2,5,4,0,0,1,2,0,0,3,8,.172,.250,.276,.526,8,2,0,1,0,0,2025-06-08
97,ATL,2025-06-08,@,SFG,"L, 3-4",36,33,3,6,4,2,0,0,3,0,0,2,8,.182,.250,.242,.492,8,0,1,0,0,0,2025-06-08
98,BAL,2025-06-08,@,ATH,"L, 1-5",36,34,1,8,7,1,0,0,0,2,0,2,9,.235,.278,.265,.542,9,0,0,0,0,0,2025-06-08
99,BOS,2025-06-08,@,NYY,"W, 11-7",44,38,11,12,5,2,0,5,11,0,1,5,9,.316,.409,.763,1.172,29,0,1,0,0,0,2025-06-08
100,CHC,2025-06-08,@,DET,"L, 0-4",33,30,0,4,3,1,0,0,0,0,0,3,12,.133,.212,.167,.379,5,0,0,0,0,0,2025-06-08
101,CHW,2025-06-08,,KCR,"L, 5-7",36,31,5,4,3,0,0,1,5,0,0,5,11,.129,.250,.226,.476,7,0,0,0,0,0,2025-06-08
102,CIN,2025-06-08,,ARI,"W, 4-2",31,28,4,6,3,0,0,3,4,0,1,3,6,.214,.290,.536,.826,15,1,0,0,0,0,2025-06-08
103,CLE,2025-06-08,,HOU,"W, 4-2",35,32,4,9,6,2,0,1,3,3,0,1,7,.281,.294,.438,.732,14,0,0,1,1,1,2025-06-08
104,COL,2025-06-08,,NYM,"L, 5-13",41,36,5,10,4,5,1,0,5,0,0,4,8,.278,.366,.472,.838,17,1,1,0,0,0,2025-06-08
105,DET,2025-06-08,,CHC,"W, 4-0",36,34,4,10,7,3,0,0,4,0,0,2,8,.294,.333,.382,.716,13,0,0,0,0,0,2025-06-08
106,MIA,2025-06-08,@,TBR,"L, 2-3",34,33,2,7,7,0,0,0,2,1,1,1,7,.212,.235,.212,.447,7,0,0,0,0,0,2025-06-08
107,HOU,2025-06-08,@,CLE,"L, 2-4",34,34,2,7,6,1,0,0,2,3,0,0,9,.206,.206,.235,.441,8,0,0,0,0,0,2025-06-08
108,KCR,2025-06-08,@,CHW,"W, 7-5",41,37,7,16,11,3,0,2,7,2,0,3,5,.432,.475,.676,1.151,25,4,0,1,0,0,2025-06-08
109,LAD,2025-06-08,@,STL,"W, 7-3",42,36,7,10,5,2,2,1,6,0,0,3,8,.278,.357,.528,.885,19,0,2,0,1,0,2025-06-08
110,MIL,2025-06-08,,SDP,"L, 0-1",37,30,0,4,4,0,0,0,0,1,0,6,9,.133,.297,.133,.431,4,0,1,0,0,0,2025-06-08
111,MIN,2025-06-08,,TOR,"W, 6-3",43,34,6,12,9,1,0,2,6,0,0,8,7,.353,.465,.559,1.024,19,0,0,0,1,0,2025-06-08
112,NYM,2025-06-08,@,COL,"W, 13-5",49,43,13,17,9,2,0,6,13,2,0,6,10,.395,.469,.860,1.330,37,1,0,0,0,0,2025-06-08
113,NYY,2025-06-08,,BOS,"L, 7-11",42,35,7,10,6,1,0,3,7,0,0,6,6,.286,.381,.571,.952,20,1,0,0,1,0,2025-06-08
114,ATH,2025-06-08,,BAL,"W, 5-1",35,34,5,9,6,2,0,1,5,0,0,1,5,.265,.286,.412,.697,14,1,0,0,0,0,2025-06-08
115,PHI,2025-06-08,@,PIT,"L, 1-2",31,28,1,3,1,2,0,0,0,0,1,3,7,.107,.194,.179,.372,5,1,0,0,0,1,2025-06-08
116,PIT,2025-06-08,,PHI,"W, 2-1",34,30,2,7,6,1,0,0,2,1,1,3,12,.233,.324,.267,.590,8,0,1,0,0,0,2025-06-08
117,SDP,2025-06-08,@,MIL,"W, 1-0",31,28,1,3,2,0,0,1,1,0,0,2,6,.107,.167,.214,.381,6,1,0,1,0,0,2025-06-08
118,SEA,2025-06-08,@,LAA,"W, 3-2",41,39,3,11,8,3,0,0,3,1,0,1,11,.282,.317,.359,.676,14,0,1,0,0,0,2025-06-08
119,SFG,2025-06-08,,ATL,"W, 4-3",31,26,4,3,1,2,0,0,3,2,0,3,6,.115,.226,.192,.418,5,0,1,0,1,0,2025-06-08
120,STL,2025-06-08,,LAD,"L, 3-7",39,37,3,11,7,4,0,0,3,0,0,1,8,.297,.308,.405,.713,15,0,0,0,1,0,2025-06-08
121,TBR,2025-06-08,,MIA,"W, 3-2",31,28,3,6,3,2,0,1,3,2,0,1,7,.214,.233,.393,.626,11,0,0,1,1,0,2025-06-08
122,TEX,2025-06-08,@,WSN,"W, 4-2",39,37,4,11,6,3,0,2,4,1,0,2,7,.297,.333,.541,.874,20,2,0,0,0,0,2025-06-08
123,TOR,2025-06-08,@,MIN,"L, 3-6",35,32,3,5,3,2,0,0,3,0,0,3,8,.156,.229,.219,.447,7,1,0,0,0,0,2025-06-08
124,WSN,2025-06-08,,TEX,"L, 2-4",33,31,2,7,5,1,0,1,2,0,1,2,11,.226,.273,.355,.628,11,2,0,0,0,0,2025-06-08
