Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
34,CIN,2025-06-02,,MIL,"L, 2-3",9.0,5,3,3,0,1,3,0,7,0,0,0,34,8
35,COL,2025-06-02,@,MIA,"W, 6-4",9.0,11,4,3,1,0,2,0,8,0,0,0,40,14
36,DET,2025-06-02,@,CHW,"W, 13-1",9.0,5,1,1,0,0,2,0,5,1,0,0,33,8
37,MIA,2025-06-02,,COL,"L, 4-6",9.0,12,6,5,1,2,1,0,9,0,0,0,39,13
38,LAD,2025-06-02,,NYM,"L, 3-4 (10)",10.0,8,4,3,1,1,3,1,8,1,0,0,41,12
39,MIL,2025-06-02,@,CIN,"W, 3-2",9.0,8,2,2,0,0,2,0,11,0,0,0,36,10
40,MIN,2025-06-02,@,ATH,"W, 10-4",9.0,7,4,4,0,1,6,0,9,2,0,0,40,15
41,NYM,2025-06-02,@,LAD,"W, 4-3 (10)",10.0,9,3,2,1,1,4,0,10,0,0,0,43,14
42,ATH,2025-06-02,,MIN,"L, 4-10",9.0,14,10,10,0,0,5,0,5,1,0,1,47,20
43,SDP,2025-06-02,@,SFG,"W, 1-0 (10)",10.0,5,0,0,0,0,6,1,10,2,0,1,41,13
44,SFG,2025-06-02,,SDP,"L, 0-1 (10)",10.0,6,1,0,1,0,0,0,9,1,0,0,36,7
45,LAA,2025-06-01,@,CLE,"L, 2-4",8.0,6,4,4,0,1,5,0,7,1,0,1,36,13
46,ARI,2025-06-01,,WSN,"W, 3-1",9.0,6,1,1,0,0,3,0,13,0,0,0,36,9
47,ATL,2025-06-01,,BOS,"L, 1-3",9.0,7,3,3,0,0,3,0,12,0,0,0,37,10
48,BAL,2025-06-01,,CHW,"W, 3-2",9.0,7,2,1,1,1,1,0,9,0,1,1,36,9
49,BOS,2025-06-01,@,ATL,"W, 3-1",9.0,5,1,1,0,1,3,0,14,0,0,0,35,8
50,CHC,2025-06-01,,CIN,"W, 7-3",9.0,4,3,3,0,1,2,0,6,0,0,0,33,6
51,CHW,2025-06-01,@,BAL,"L, 2-3",8.0,8,3,3,0,0,1,0,8,0,0,0,32,9
52,CIN,2025-06-01,@,CHC,"L, 3-7",8.0,10,7,5,2,1,3,1,6,1,0,0,38,16
53,CLE,2025-06-01,,LAA,"W, 4-2",9.0,3,2,0,2,0,3,0,11,1,0,0,34,8
54,COL,2025-06-01,@,NYM,"L, 3-5",8.0,5,5,5,0,3,2,0,11,1,0,0,32,8
55,DET,2025-06-01,@,KCR,"W, 1-0",9.0,9,0,0,0,0,1,0,4,0,0,0,35,10
56,MIA,2025-06-01,,SFG,"L, 2-4",9.0,8,4,4,0,1,4,0,8,0,0,0,37,12
57,HOU,2025-06-01,,TBR,"W, 1-0",9.0,2,0,0,0,0,5,0,9,0,0,0,32,7
58,KCR,2025-06-01,,DET,"L, 0-1",9.0,5,1,1,0,0,3,0,10,0,0,1,34,8
59,LAD,2025-06-01,,NYY,"L, 3-7",9.0,11,7,7,0,1,7,0,11,2,0,1,46,20
60,MIL,2025-06-01,@,PHI,"W, 5-2",9.0,6,2,2,0,0,4,0,5,0,0,0,37,10
61,MIN,2025-06-01,@,SEA,"L, 1-2",8.1,6,2,2,0,1,1,0,11,0,0,0,32,7
62,NYM,2025-06-01,,COL,"W, 5-3",9.0,5,3,3,0,2,0,0,8,1,0,1,32,6
63,NYY,2025-06-01,@,LAD,"W, 7-3",9.0,6,3,3,0,3,0,0,10,0,0,0,32,6
64,ATH,2025-06-01,@,TOR,"L, 4-8",8.0,13,8,7,1,1,1,0,6,1,0,0,39,15
65,PHI,2025-06-01,,MIL,"L, 2-5",9.0,9,5,2,3,0,2,0,5,1,0,0,38,13
66,PIT,2025-06-01,@,SDP,"L, 4-6",8.0,8,6,6,0,1,4,0,6,0,0,0,36,12
67,SDP,2025-06-01,,PIT,"W, 6-4",9.0,7,4,4,0,2,4,0,10,0,0,0,37,11
68,SEA,2025-06-01,,MIN,"W, 2-1",9.0,6,1,1,0,0,3,0,9,1,0,1,36,10
69,SFG,2025-06-01,@,MIA,"W, 4-2",9.0,9,2,2,0,0,5,0,9,0,1,0,40,14
70,STL,2025-06-01,@,TEX,"L, 1-8",8.0,9,8,4,4,1,5,0,6,0,0,1,38,14
71,TBR,2025-06-01,@,HOU,"L, 0-1",8.0,4,1,0,1,0,3,0,11,0,0,0,32,8
72,TEX,2025-06-01,,STL,"W, 8-1",9.0,5,1,1,0,0,3,0,6,0,0,0,34,9
73,TOR,2025-06-01,,ATH,"W, 8-4",9.0,11,4,4,0,0,3,0,14,1,0,1,42,15
74,WSN,2025-06-01,@,ARI,"L, 1-3",8.0,3,3,3,0,1,4,0,5,0,0,0,32,7
75,LAA,2025-05-31,@,CLE,"L, 5-7",8.0,11,7,7,0,3,3,2,6,1,0,0,40,16
76,ARI,2025-05-31,,WSN,"L, 7-11",9.0,13,11,11,0,0,3,0,5,5,0,0,47,21
77,ATL,2025-05-31,,BOS,"W, 5-0",9.0,5,0,0,0,0,0,0,14,0,0,0,32,5
78,BAL,2025-05-31,,CHW,"W, 4-2",9.0,8,2,2,0,0,6,0,11,0,0,1,41,14
79,BOS,2025-05-31,@,ATL,"L, 0-5",8.0,11,5,5,0,2,2,0,9,0,0,1,36,13
80,CHC,2025-05-31,,CIN,"W, 2-0",9.0,1,0,0,0,0,1,0,11,0,0,0,29,2
81,CHW,2025-05-31,@,BAL,"L, 2-4",8.0,5,4,4,0,2,3,0,4,0,0,0,31,8
82,CIN,2025-05-31,@,CHC,"L, 0-2",8.0,8,2,2,0,0,5,0,8,1,0,0,34,14
83,CLE,2025-05-31,,LAA,"W, 7-5",9.0,8,5,5,0,3,4,0,9,0,0,0,38,12
84,COL,2025-05-31,@,NYM,"L, 2-8",8.0,11,8,8,0,3,4,0,7,0,0,1,38,16
85,DET,2025-05-31,@,KCR,"L, 0-1",8.0,4,1,1,0,0,0,0,7,0,0,0,27,4
86,MIA,2025-05-31,,SFG,"W, 1-0",9.0,8,0,0,0,0,4,0,8,1,0,0,38,14
87,HOU,2025-05-31,,TBR,"L, 3-16",9.0,18,16,16,0,5,4,1,12,0,0,1,48,22
88,KCR,2025-05-31,,DET,"W, 1-0",9.0,2,0,0,0,0,2,0,8,0,0,0,31,4
89,LAD,2025-05-31,,NYY,"W, 18-2",9.0,7,2,2,0,2,4,0,9,0,0,0,35,11
90,MIL,2025-05-31,@,PHI,"W, 17-7",9.0,10,7,7,0,2,0,0,8,0,0,0,37,10
91,MIN,2025-05-31,@,SEA,"L, 4-5 (11)",10.1,10,5,4,1,2,3,1,9,0,0,0,44,13
92,NYM,2025-05-31,,COL,"W, 8-2",9.0,3,2,2,0,1,4,0,9,0,0,0,33,7
93,NYY,2025-05-31,@,LAD,"L, 2-18",8.0,21,18,18,0,5,7,0,5,0,0,0,51,28
94,ATH,2025-05-31,@,TOR,"L, 7-8",8.0,10,8,8,0,4,2,0,2,0,0,1,33,12
95,PHI,2025-05-31,,MIL,"L, 7-17",9.0,23,17,17,0,3,3,0,7,0,1,0,51,26
96,PIT,2025-05-31,@,SDP,"W, 5-0",9.0,2,0,0,0,0,3,0,4,0,0,0,30,5
97,SDP,2025-05-31,,PIT,"L, 0-5",9.0,12,5,5,0,1,2,0,10,1,0,0,41,15
98,SEA,2025-05-31,,MIN,"W, 5-4 (11)",11.0,12,4,3,1,1,3,0,11,3,0,0,48,18
99,SFG,2025-05-31,@,MIA,"L, 0-1",8.0,3,1,1,0,0,3,0,9,0,0,1,28,6
100,STL,2025-05-31,@,TEX,"W, 2-0",9.0,4,0,0,0,0,2,0,12,0,0,0,31,6
101,TBR,2025-05-31,@,HOU,"W, 16-3",9.0,10,3,3,0,2,1,0,6,1,0,0,37,12
102,TEX,2025-05-31,,STL,"L, 0-2",9.0,5,2,2,0,0,4,0,5,0,0,1,36,9
103,TOR,2025-05-31,,ATH,"W, 8-7",9.0,11,7,7,0,3,5,0,7,0,0,0,41,16
104,WSN,2025-05-31,@,ARI,"W, 11-7",9.0,10,7,7,0,2,3,0,6,1,0,0,39,14
105,LAA,2025-05-30,@,CLE,"W, 4-1",9.0,6,1,1,0,0,7,0,5,0,0,0,37,13
106,ARI,2025-05-30,,WSN,"L, 7-9",9.0,11,9,7,2,2,6,0,8,0,0,0,43,17
107,ATL,2025-05-30,,BOS,"L, 1-5",9.0,11,5,5,0,1,2,0,14,0,0,0,40,13
108,BAL,2025-05-30,,CHW,"W, 2-1",9.0,6,1,1,0,0,2,0,9,0,0,0,33,8
109,BOS,2025-05-30,@,ATL,"W, 5-1",9.0,6,1,1,0,0,3,0,8,1,0,0,37,10
110,CHC,2025-05-30,,CIN,"L, 2-6",9.0,10,6,6,0,3,4,0,7,0,0,0,38,14
111,CHW,2025-05-30,@,BAL,"L, 1-2",8.0,7,2,2,0,0,1,0,8,1,0,0,32,9
112,CIN,2025-05-30,@,CHC,"W, 6-2",9.0,6,2,2,0,0,2,0,9,0,0,0,34,8
113,CLE,2025-05-30,,LAA,"L, 1-4",9.0,13,4,4,0,1,4,0,10,0,0,0,42,17
114,COL,2025-05-30,@,NYM,"L, 2-4",8.0,9,4,4,0,3,0,0,5,0,0,0,31,9
115,DET,2025-05-30,@,KCR,"W, 7-5",9.0,12,5,5,0,1,5,1,10,0,0,0,43,17
116,MIA,2025-05-30,,SFG,"L, 0-2",9.0,11,2,2,0,1,1,0,12,1,0,0,39,13
117,HOU,2025-05-30,,TBR,"W, 2-1",9.0,3,1,1,0,1,1,0,9,0,0,1,29,4
118,KCR,2025-05-30,,DET,"L, 5-7",9.0,11,7,7,0,3,3,0,12,0,0,1,41,15
119,LAD,2025-05-30,,NYY,"W, 8-5",9.0,9,5,5,0,4,4,0,6,1,0,0,40,14
120,MIL,2025-05-30,@,PHI,"W, 6-2",9.0,4,2,2,0,1,1,0,4,0,0,0,32,5
121,MIN,2025-05-30,@,SEA,"W, 12-6 (10)",10.0,9,6,6,0,3,1,0,8,0,0,0,39,10
122,NYM,2025-05-30,,COL,"W, 4-2",9.0,6,2,2,0,1,1,0,11,1,0,0,35,8
123,NYY,2025-05-30,@,LAD,"L, 5-8",8.0,12,8,8,0,2,2,1,4,0,1,0,37,15
124,ATH,2025-05-30,@,TOR,"L, 7-11",8.0,15,11,11,0,2,11,1,4,0,0,0,49,26
125,PHI,2025-05-30,,MIL,"L, 2-6",9.0,12,6,6,0,2,4,0,13,0,0,0,43,16
126,PIT,2025-05-30,@,SDP,"L, 2-3",8.0,3,3,3,0,0,2,0,3,0,0,0,29,5
127,SDP,2025-05-30,,PIT,"W, 3-2",9.0,7,2,2,0,0,2,0,14,0,0,0,35,9
128,SEA,2025-05-30,,MIN,"L, 6-12 (10)",10.0,14,12,11,1,4,4,0,7,0,0,1,48,18
129,SFG,2025-05-30,@,MIA,"W, 2-0",9.0,3,0,0,0,0,7,0,11,1,0,1,37,11
130,STL,2025-05-30,@,TEX,"L, 1-11",8.0,15,11,10,1,2,3,0,7,1,0,1,42,20
131,TBR,2025-05-30,@,HOU,"L, 1-2",8.2,7,2,2,0,1,1,0,8,0,0,0,32,8
132,TEX,2025-05-30,,STL,"W, 11-1",9.0,5,1,1,0,0,2,0,10,1,0,3,34,8
133,TOR,2025-05-30,,ATH,"W, 11-7",9.0,10,7,7,0,2,4,0,8,1,0,0,38,15
134,WSN,2025-05-30,@,ARI,"W, 9-7",9.0,12,7,7,0,0,3,0,5,1,0,0,40,16
