Rk,Team,Date,Unnamed: 3,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,RawDate
106,PHI,2025-06-04,@,TOR,"L, 1-2",33,31,1,5,4,0,0,1,1,0,0,2,8,.161,.212,.258,.470,8,1,0,0,0,0,2025-06-04
107,PIT,2025-06-04,,HOU,"W, 3-0",33,29,3,8,6,2,0,0,2,2,0,2,7,.276,.333,.345,.678,10,2,1,0,1,0,2025-06-04
108,SDP,2025-06-04,@,SFG,"L, 5-6",41,39,5,12,9,2,1,0,5,3,1,2,6,.308,.341,.410,.752,16,0,0,0,0,0,2025-06-04
109,SEA,2025-06-04,,BAL,"L, 2-3",34,29,2,5,4,1,0,0,2,1,0,3,11,.172,.265,.207,.472,6,1,1,0,1,0,2025-06-04
110,SFG,2025-06-04,,SDP,"W, 6-5",34,31,6,8,3,4,0,1,6,1,0,2,6,.258,.294,.484,.778,15,0,0,0,1,0,2025-06-04
111,TBR,2025-06-04,,TEX,"W, 5-4",35,31,5,8,5,2,0,1,4,2,0,3,12,.258,.343,.419,.762,13,1,1,0,0,0,2025-06-04
112,TEX,2025-06-04,@,TBR,"L, 4-5",39,37,4,8,5,2,0,1,4,0,0,2,11,.216,.256,.351,.608,13,0,0,0,0,0,2025-06-04
113,TOR,2025-06-04,,PHI,"W, 2-1",31,31,2,5,3,1,1,0,2,1,0,0,4,.161,.161,.258,.419,8,0,0,0,0,0,2025-06-04
114,WSN,2025-06-04,,CHC,"W, 2-0",28,27,2,4,2,1,0,1,2,1,1,1,6,.148,.179,.296,.475,8,0,0,0,0,0,2025-06-04
115,LAA,2025-06-03,@,BOS,"W, 4-3 (10)",41,36,4,7,7,0,0,0,3,1,1,3,6,.194,.275,.194,.469,7,1,1,1,0,0,2025-06-03
116,ARI,2025-06-03,@,ATL,"W, 8-3",39,35,8,11,6,1,0,4,8,1,1,4,7,.314,.385,.686,1.070,24,1,0,0,0,0,2025-06-03
117,ATL,2025-06-03,,ARI,"L, 3-8",35,34,3,6,5,0,0,1,2,0,0,1,5,.176,.200,.265,.465,9,0,0,0,0,0,2025-06-03
118,BAL,2025-06-03,@,SEA,"W, 5-1",39,36,5,13,11,1,0,1,5,0,0,2,4,.361,.385,.472,.857,17,3,0,0,1,0,2025-06-03
119,BOS,2025-06-03,,LAA,"L, 3-4 (10)",43,36,3,10,5,4,0,1,3,2,0,7,10,.278,.395,.472,.868,17,3,0,0,0,1,2025-06-03
120,CHC,2025-06-03,@,WSN,"W, 8-3",42,34,8,9,5,2,1,1,8,3,0,5,9,.265,.333,.471,.804,16,0,0,0,3,0,2025-06-03
121,CHW,2025-06-03,,DET,"W, 8-1",39,33,8,10,8,1,0,1,8,1,1,6,9,.303,.410,.424,.834,14,1,0,0,0,0,2025-06-03
122,CIN,2025-06-03,,MIL,"W, 4-2",36,30,4,8,3,3,0,2,4,0,0,5,10,.267,.361,.567,.928,17,1,0,0,1,1,2025-06-03
123,CLE,2025-06-03,@,NYY,"L, 2-3",35,33,2,7,6,1,0,0,2,3,0,2,9,.212,.257,.242,.500,8,0,0,0,0,0,2025-06-03
124,COL,2025-06-03,@,MIA,"W, 3-2",37,34,3,7,5,1,0,1,3,2,0,1,5,.206,.243,.324,.567,11,0,1,0,1,0,2025-06-03
125,DET,2025-06-03,@,CHW,"L, 1-8",37,33,1,7,6,1,0,0,1,0,0,4,10,.212,.297,.242,.540,8,1,0,0,0,0,2025-06-03
126,MIA,2025-06-03,,COL,"L, 2-3",36,31,2,6,6,0,0,0,2,1,0,4,3,.194,.286,.194,.479,6,1,0,1,0,0,2025-06-03
127,HOU,2025-06-03,@,PIT,"W, 3-0",33,32,3,5,2,1,0,2,3,1,0,1,8,.156,.182,.375,.557,12,1,0,0,0,0,2025-06-03
128,KCR,2025-06-03,@,STL,"W, 10-7",42,39,10,13,10,1,0,2,10,1,0,2,5,.333,.366,.513,.879,20,0,0,1,0,0,2025-06-03
129,LAD,2025-06-03,,NYM,"W, 6-5 (10)",39,35,6,7,2,3,0,2,6,0,0,4,12,.200,.282,.457,.739,16,0,0,0,0,1,2025-06-03
130,MIL,2025-06-03,@,CIN,"L, 2-4",36,33,2,5,3,1,0,1,2,0,0,3,9,.152,.222,.273,.495,9,0,0,0,0,0,2025-06-03
131,MIN,2025-06-03,@,ATH,"W, 10-3",46,39,10,12,7,2,0,3,9,0,0,5,14,.308,.413,.590,1.003,23,0,2,0,0,0,2025-06-03
132,NYM,2025-06-03,@,LAD,"L, 5-6 (10)",41,38,5,8,5,2,0,1,5,0,0,3,6,.211,.268,.342,.610,13,1,0,0,0,0,2025-06-03
133,NYY,2025-06-03,,CLE,"W, 3-2",32,29,3,5,3,0,0,2,3,0,1,3,6,.172,.250,.379,.629,11,0,0,0,0,0,2025-06-03
134,ATH,2025-06-03,,MIN,"L, 3-10",37,32,3,7,2,4,1,0,3,0,0,4,10,.219,.297,.406,.704,13,0,0,0,1,0,2025-06-03
135,PHI,2025-06-03,@,TOR,"W, 8-3",43,38,8,11,8,0,0,3,7,0,0,4,10,.289,.372,.526,.898,20,0,1,0,0,0,2025-06-03
136,PIT,2025-06-03,,HOU,"L, 0-3",32,29,0,4,4,0,0,0,0,1,2,1,9,.138,.194,.138,.331,4,0,1,0,0,0,2025-06-03
137,SDP,2025-06-03,@,SFG,"W, 3-2 (10)",45,38,3,10,10,0,0,0,3,1,0,6,8,.263,.378,.263,.641,10,1,1,0,0,0,2025-06-03
138,SEA,2025-06-03,,BAL,"L, 1-5",33,32,1,7,6,0,0,1,1,0,0,1,8,.219,.242,.313,.555,10,2,0,0,0,0,2025-06-03
139,SFG,2025-06-03,,SDP,"L, 2-3 (10)",38,34,2,6,3,2,0,1,2,0,0,3,4,.176,.243,.324,.567,11,1,0,1,0,0,2025-06-03
140,STL,2025-06-03,,KCR,"L, 7-10",44,39,7,12,7,3,0,2,6,0,0,5,8,.308,.386,.538,.925,21,0,0,0,0,0,2025-06-03
141,TBR,2025-06-03,,TEX,"W, 5-1",34,32,5,8,6,0,0,2,3,2,0,2,9,.250,.294,.438,.732,14,0,0,0,0,0,2025-06-03
142,TEX,2025-06-03,@,TBR,"L, 1-5",32,31,1,4,4,0,0,0,1,0,0,1,12,.129,.156,.129,.285,4,0,0,0,0,0,2025-06-03
143,TOR,2025-06-03,,PHI,"L, 3-8",37,31,3,5,3,0,0,2,3,0,0,6,7,.161,.297,.355,.652,11,1,0,0,0,0,2025-06-03
144,WSN,2025-06-03,,CHC,"L, 3-8",34,32,3,7,5,2,0,0,3,1,1,1,4,.219,.235,.281,.517,9,1,0,0,1,0,2025-06-03
