Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
31,LAA,2025-06-06,,SEA,"W, 5-4",9.0,8,4,4,0,0,3,1,5,0,0,0,37,11
32,ARI,2025-06-06,@,CIN,"L, 3-4 (10)",9.1,9,4,3,1,2,4,0,10,0,1,1,41,13
33,ATL,2025-06-06,@,SFG,"L, 4-5 (10)",9.2,8,5,3,2,0,3,0,7,0,0,2,38,11
34,BAL,2025-06-06,@,ATH,"L, 4-5",8.0,11,5,5,0,0,1,0,8,0,0,1,36,12
35,BOS,2025-06-06,@,NYY,"L, 6-9",8.0,14,9,7,2,3,4,0,10,1,0,0,43,20
36,CHC,2025-06-06,@,DET,"L, 1-3",8.0,8,3,3,0,2,1,0,7,0,0,0,32,9
37,CHW,2025-06-06,,KCR,"W, 7-2",9.0,7,2,2,0,2,1,0,8,1,0,0,35,9
38,CIN,2025-06-06,,ARI,"W, 4-3 (10)",10.0,6,3,3,0,2,1,0,12,0,0,0,35,7
39,CLE,2025-06-06,,HOU,"L, 2-4",9.0,10,4,4,0,1,6,0,4,1,1,0,41,17
40,COL,2025-06-06,,NYM,"L, 2-4",9.0,10,4,4,0,0,5,0,10,1,0,1,43,16
41,DET,2025-06-06,,CHC,"W, 3-1",9.0,9,1,1,0,0,0,0,6,0,0,0,34,9
42,MIA,2025-06-06,@,TBR,"L, 3-4",8.0,11,4,2,2,0,3,0,10,0,0,1,37,15
43,HOU,2025-06-06,@,CLE,"W, 4-2",9.0,9,2,2,0,1,1,0,9,0,0,0,33,10
44,KCR,2025-06-06,@,CHW,"L, 2-7",8.0,7,7,5,2,1,7,0,6,0,0,1,38,15
45,LAD,2025-06-06,@,STL,"L, 0-5",8.0,7,5,5,0,2,3,0,6,0,0,0,33,10
46,MIL,2025-06-06,,SDP,"L, 0-2",9.0,8,2,2,0,1,3,0,12,0,0,0,37,11
47,MIN,2025-06-06,,TOR,"L, 4-6",9.0,7,6,6,0,2,1,0,4,1,0,0,36,10
48,NYM,2025-06-06,@,COL,"W, 4-2",9.0,9,2,2,0,1,3,0,8,0,0,0,35,12
49,NYY,2025-06-06,,BOS,"W, 9-6",9.0,6,6,6,0,2,4,0,12,2,0,0,39,12
50,ATH,2025-06-06,,BAL,"W, 5-4",9.0,8,4,4,0,2,6,0,9,0,0,2,41,15
51,PHI,2025-06-06,@,PIT,"L, 4-5",8.2,11,5,5,0,2,4,0,8,0,0,0,38,15
52,PIT,2025-06-06,,PHI,"W, 5-4",9.0,7,4,4,0,0,3,0,10,0,0,0,37,10
53,SDP,2025-06-06,@,MIL,"W, 2-0",9.0,4,0,0,0,0,6,0,8,1,0,0,37,11
54,SEA,2025-06-06,@,LAA,"L, 4-5",8.0,7,5,5,0,1,1,0,7,1,0,1,33,10
55,SFG,2025-06-06,,ATL,"W, 5-4 (10)",10.0,6,4,4,0,1,7,1,10,2,0,1,45,15
56,STL,2025-06-06,,LAD,"W, 5-0",9.0,10,0,0,0,0,0,0,9,0,0,0,36,10
57,TBR,2025-06-06,,MIA,"W, 4-3",9.0,11,3,3,0,2,0,0,6,0,0,0,37,11
58,TEX,2025-06-06,@,WSN,"L, 0-2",8.0,5,2,2,0,1,0,0,2,0,0,0,29,5
59,TOR,2025-06-06,@,MIN,"W, 6-4",9.0,7,4,4,0,1,4,0,11,0,0,0,38,11
60,WSN,2025-06-06,,TEX,"W, 2-0",9.0,2,0,0,0,0,1,0,8,1,0,0,32,5
61,KCR,2025-06-05 (2),@,STL,"W, 7-5",9.0,7,5,5,0,1,4,0,13,2,0,0,39,13
62,STL,2025-06-05 (2),,KCR,"L, 5-7",9.0,12,7,7,0,2,3,0,6,0,0,0,41,15
63,KCR,2025-06-05 (1),@,STL,"L, 5-6 (10)",9.1,8,6,4,2,1,3,1,3,1,0,0,40,12
64,STL,2025-06-05 (1),,KCR,"W, 6-5 (10)",10.0,12,5,4,1,1,2,1,4,0,0,0,43,14
65,ARI,2025-06-05,@,ATL,"W, 11-10",9.0,12,10,9,1,3,4,0,9,0,0,1,41,16
66,ATL,2025-06-05,,ARI,"L, 10-11",9.0,12,11,11,0,3,6,0,7,0,0,0,43,19
67,BAL,2025-06-05,@,SEA,"W, 4-3",9.0,9,3,3,0,1,0,0,12,0,0,0,36,9
68,CHC,2025-06-05,@,WSN,"W, 7-1",9.0,8,1,0,1,0,1,0,1,1,0,0,36,10
69,CHW,2025-06-05,,DET,"W, 3-2 (10)",10.0,8,2,2,0,1,4,1,9,0,0,1,40,12
70,CLE,2025-06-05,@,NYY,"L, 0-4",8.0,10,4,4,0,1,3,2,5,1,0,0,37,14
71,DET,2025-06-05,@,CHW,"L, 2-3 (10)",9.1,11,3,2,1,0,6,1,5,0,0,0,42,17
72,HOU,2025-06-05,@,PIT,"W, 8-2",9.0,5,2,2,0,0,4,0,16,0,0,0,36,10
73,LAD,2025-06-05,,NYM,"W, 6-5",9.0,11,5,5,0,3,7,1,7,1,0,1,45,19
74,MIN,2025-06-05,@,ATH,"L, 3-14",8.0,17,14,14,0,4,6,0,9,0,0,1,47,23
75,NYM,2025-06-05,@,LAD,"L, 5-6",8.0,9,6,4,2,0,4,1,7,0,0,1,36,13
76,NYY,2025-06-05,,CLE,"W, 4-0",9.0,3,0,0,0,0,2,0,10,0,0,0,32,5
77,ATH,2025-06-05,,MIN,"W, 14-3",9.0,5,3,3,0,1,5,0,7,0,0,0,35,11
78,PHI,2025-06-05,@,TOR,"L, 1-9",8.0,14,9,9,0,1,2,0,4,0,0,0,39,16
79,PIT,2025-06-05,,HOU,"L, 2-8",9.0,10,8,8,0,2,2,0,7,0,0,0,39,12
80,SDP,2025-06-05,@,SFG,"L, 2-3",8.0,6,3,3,0,0,4,0,11,0,0,0,34,10
81,SEA,2025-06-05,,BAL,"L, 3-4",9.0,6,4,4,0,2,2,0,10,0,0,2,35,8
82,SFG,2025-06-05,,SDP,"W, 3-2",9.0,7,2,2,0,1,1,0,12,0,0,1,34,8
83,TBR,2025-06-05,,TEX,"W, 4-3",9.0,8,3,3,0,3,3,1,13,0,0,0,35,11
84,TEX,2025-06-05,@,TBR,"L, 3-4",8.2,7,4,4,0,1,2,0,11,0,0,1,35,9
85,TOR,2025-06-05,,PHI,"W, 9-1",9.0,5,1,1,0,0,2,0,8,0,0,0,34,7
86,WSN,2025-06-05,,CHC,"L, 1-7",9.0,15,7,7,0,2,4,0,7,0,0,0,47,20
87,LAA,2025-06-04,@,BOS,"L, 9-11",8.1,12,11,9,2,1,5,0,6,2,0,0,43,20
88,ARI,2025-06-04,@,ATL,"W, 2-1",9.0,3,1,1,0,0,5,1,13,1,0,1,36,9
89,ATL,2025-06-04,,ARI,"L, 1-2",9.0,5,2,2,0,0,7,0,12,1,0,0,39,13
90,BAL,2025-06-04,@,SEA,"W, 3-2",9.0,5,2,2,0,0,3,0,11,1,0,0,34,9
91,BOS,2025-06-04,,LAA,"W, 11-9",9.0,12,9,9,0,1,4,0,8,0,0,0,42,16
92,CHC,2025-06-04,@,WSN,"L, 0-2",8.0,4,2,2,0,1,1,0,6,0,0,0,28,5
93,CHW,2025-06-04,,DET,"L, 4-5",9.0,10,5,5,0,0,3,0,7,1,0,0,41,14
94,CIN,2025-06-04,,MIL,"L, 1-9",9.0,13,9,9,0,3,2,0,7,0,0,0,43,15
95,CLE,2025-06-04,@,NYY,"W, 4-0",9.0,5,0,0,0,0,3,0,10,0,0,0,33,9
96,COL,2025-06-04,@,MIA,"W, 3-2",9.0,5,2,0,2,0,0,0,6,1,0,0,31,7
97,DET,2025-06-04,@,CHW,"W, 5-4",9.0,7,4,4,0,0,2,0,7,0,0,0,35,10
98,MIA,2025-06-04,,COL,"L, 2-3",9.0,6,3,3,0,0,1,0,8,0,0,1,33,7
99,HOU,2025-06-04,@,PIT,"L, 0-3",8.0,8,3,3,0,0,2,0,7,1,0,0,33,11
100,LAD,2025-06-04,,NYM,"L, 1-6",9.0,4,6,5,1,2,4,0,7,2,0,0,37,10
101,MIL,2025-06-04,@,CIN,"W, 9-1",9.0,4,1,1,0,0,5,0,7,0,0,1,35,9
102,MIN,2025-06-04,@,ATH,"W, 6-1",9.0,5,1,1,0,0,4,0,14,0,0,0,35,9
103,NYM,2025-06-04,@,LAD,"W, 6-1",9.0,6,1,1,0,1,1,0,10,1,0,0,35,8
104,NYY,2025-06-04,,CLE,"L, 0-4",9.0,12,4,4,0,2,1,0,12,0,0,0,39,13
105,ATH,2025-06-04,,MIN,"L, 1-6",9.0,8,6,5,1,2,4,0,9,0,0,0,39,12
106,PHI,2025-06-04,@,TOR,"L, 1-2",8.2,5,2,2,0,0,0,0,4,0,0,1,31,5
107,PIT,2025-06-04,,HOU,"W, 3-0",9.0,7,0,0,0,0,1,0,12,0,0,0,34,8
108,SDP,2025-06-04,@,SFG,"L, 5-6",8.0,8,6,6,0,1,2,0,6,0,0,0,34,10
109,SEA,2025-06-04,,BAL,"L, 2-3",9.0,4,3,3,0,1,5,0,9,0,0,1,34,9
110,SFG,2025-06-04,,SDP,"W, 6-5",9.0,12,5,5,0,0,2,0,6,0,0,0,41,15
111,TBR,2025-06-04,,TEX,"W, 5-4",9.0,8,4,3,1,1,2,0,11,0,0,0,39,12
112,TEX,2025-06-04,@,TBR,"L, 4-5",8.0,8,5,5,0,1,3,0,12,1,0,1,35,12
113,TOR,2025-06-04,,PHI,"W, 2-1",9.0,5,1,1,0,1,2,0,8,0,0,0,33,7
114,WSN,2025-06-04,,CHC,"W, 2-0",9.0,5,0,0,0,0,2,0,8,1,0,1,35,8
115,LAA,2025-06-03,@,BOS,"W, 4-3 (10)",10.0,10,3,3,0,1,7,1,10,0,0,0,43,17
116,ARI,2025-06-03,@,ATL,"W, 8-3",9.0,6,3,1,2,1,1,0,5,0,0,0,35,8
117,ATL,2025-06-03,,ARI,"L, 3-8",9.0,11,8,8,0,4,4,0,7,0,1,0,39,15
118,BAL,2025-06-03,@,SEA,"W, 5-1",9.0,7,1,1,0,1,1,0,8,0,0,0,33,8
119,BOS,2025-06-03,,LAA,"L, 3-4 (10)",10.0,7,4,3,1,0,3,0,6,1,0,0,41,12
120,CHC,2025-06-03,@,WSN,"W, 8-3",9.0,7,3,1,2,0,1,0,4,0,0,0,34,9
121,CHW,2025-06-03,,DET,"W, 8-1",9.0,7,1,1,0,0,4,0,10,0,0,0,37,11
122,CIN,2025-06-03,,MIL,"W, 4-2",9.0,5,2,2,0,1,3,0,9,0,0,0,36,9
123,CLE,2025-06-03,@,NYY,"L, 2-3",8.0,5,3,3,0,2,3,0,6,0,0,0,32,9
124,COL,2025-06-03,@,MIA,"W, 3-2",9.0,6,2,2,0,0,4,0,3,0,0,0,36,10
125,DET,2025-06-03,@,CHW,"L, 1-8",8.0,10,8,7,1,1,6,0,9,0,0,0,39,16
126,MIA,2025-06-03,,COL,"L, 2-3",9.0,7,3,3,0,1,1,0,5,1,0,0,37,10
127,HOU,2025-06-03,@,PIT,"W, 3-0",9.0,4,0,0,0,0,1,0,9,1,0,0,32,6
128,KCR,2025-06-03,@,STL,"W, 10-7",9.0,12,7,7,0,2,5,0,8,0,0,1,44,17
129,LAD,2025-06-03,,NYM,"W, 6-5 (10)",10.0,8,5,3,2,1,3,0,6,0,0,1,41,11
130,MIL,2025-06-03,@,CIN,"L, 2-4",8.0,8,4,4,0,2,5,1,10,0,0,0,36,13
131,MIN,2025-06-03,@,ATH,"W, 10-3",9.0,7,3,3,0,0,4,0,10,0,0,0,37,11
132,NYM,2025-06-03,@,LAD,"L, 5-6 (10)",9.1,7,6,5,1,2,4,1,12,0,0,0,39,11
133,NYY,2025-06-03,,CLE,"W, 3-2",9.0,7,2,2,0,0,2,0,9,0,0,0,35,9
134,ATH,2025-06-03,,MIN,"L, 3-10",9.0,12,10,10,0,3,5,0,14,2,0,1,46,19
135,PHI,2025-06-03,@,TOR,"W, 8-3",9.0,5,3,3,0,2,6,0,7,0,0,0,37,11
136,PIT,2025-06-03,,HOU,"L, 0-3",9.0,5,3,3,0,2,1,0,8,0,0,0,33,7
137,SDP,2025-06-03,@,SFG,"W, 3-2 (10)",10.0,6,2,2,0,1,3,0,4,0,0,0,38,10
138,SEA,2025-06-03,,BAL,"L, 1-5",9.0,13,5,5,0,1,2,0,4,0,0,0,39,15
139,SFG,2025-06-03,,SDP,"L, 2-3 (10)",10.0,10,3,2,1,0,6,0,8,1,0,1,45,17
140,STL,2025-06-03,,KCR,"L, 7-10",9.0,13,10,10,0,2,2,0,5,0,0,0,42,15
141,TBR,2025-06-03,,TEX,"W, 5-1",9.0,4,1,1,0,0,1,0,12,0,0,0,32,5
142,TEX,2025-06-03,@,TBR,"L, 1-5",8.0,8,5,5,0,2,2,0,9,0,0,1,34,10
143,TOR,2025-06-03,,PHI,"L, 3-8",9.0,11,8,7,1,3,4,0,10,1,0,0,43,16
144,WSN,2025-06-03,,CHC,"L, 3-8",9.0,9,8,8,0,1,5,0,9,0,0,0,42,14
