Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
53,NYM,2025-06-19,@,ATL,"L, 1-7",8.0,8,7,7,0,0,9,0,6,0,0,0,41,17
54,NYY,2025-06-19,,LAA,"W, 7-3",9.0,5,3,3,0,3,1,0,10,2,0,0,35,8
55,ATH,2025-06-19,,HOU,"W, 6-4 (10)",10.0,8,4,4,0,1,5,0,10,2,0,0,43,15
56,PHI,2025-06-19,@,MIA,"W, 2-1",9.0,6,1,1,0,0,0,0,4,0,0,0,33,7
57,SDP,2025-06-19,@,LAD,"W, 5-3",9.0,6,3,3,0,0,5,0,7,1,0,2,39,12
58,SFG,2025-06-19,,CLE,"W, 2-1",9.0,7,1,1,0,0,0,0,12,0,0,0,34,7
59,TBR,2025-06-19,,BAL,"L, 1-4",9.0,6,4,4,0,1,6,0,9,1,0,0,38,13
60,TEX,2025-06-19,,KCR,"L, 1-4",9.0,6,4,4,0,3,4,1,2,0,0,0,36,10
61,TOR,2025-06-19,,ARI,"L, 5-9",9.0,9,9,9,0,2,5,0,8,1,0,0,41,15
62,WSN,2025-06-19,,COL,"W, 4-3 (11)",11.0,11,3,2,1,0,2,0,13,0,0,0,44,13
63,LAA,2025-06-18,@,NYY,"W, 3-2",9.0,3,2,2,0,2,4,0,10,1,0,0,34,9
64,ARI,2025-06-18,@,TOR,"L, 1-8",8.0,13,8,7,1,1,6,1,5,1,0,0,43,20
65,ATL,2025-06-18,,NYM,"W, 5-0",9.0,5,0,0,0,0,1,0,7,0,0,0,33,6
66,BAL,2025-06-18,@,TBR,"L, 8-12",8.0,18,12,12,0,1,5,0,7,0,0,1,45,23
67,BOS,2025-06-18,@,SEA,"W, 3-1",9.0,6,1,1,0,0,1,0,10,0,0,2,33,7
68,CIN,2025-06-18,,MIN,"W, 4-2 (6)",6.0,3,2,2,0,1,2,0,4,1,0,0,24,6
69,CLE,2025-06-18,@,SFG,"W, 4-2",9.0,6,2,2,0,1,3,0,7,1,1,0,36,10
70,COL,2025-06-18,@,WSN,"W, 3-1",9.0,7,1,1,0,0,3,0,4,0,0,0,36,10
71,MIA,2025-06-18,,PHI,"L, 2-4",9.0,9,4,4,0,1,6,0,9,0,0,1,42,16
72,HOU,2025-06-18,@,ATH,"W, 11-4",9.0,8,4,4,0,1,6,0,7,0,0,1,39,14
73,KCR,2025-06-18,@,TEX,"W, 6-3",9.0,12,3,3,0,0,1,0,9,1,0,0,39,14
74,LAD,2025-06-18,,SDP,"W, 4-3",9.0,7,3,2,1,0,0,0,9,0,0,0,35,7
75,MIN,2025-06-18,@,CIN,"L, 2-4 (6)",5.2,9,4,4,0,1,0,0,5,0,0,0,25,9
76,NYM,2025-06-18,@,ATL,"L, 0-5",8.0,7,5,4,1,2,4,0,5,0,0,2,35,11
77,NYY,2025-06-18,,LAA,"L, 2-3",9.0,8,3,3,0,2,5,0,7,0,0,1,39,13
78,ATH,2025-06-18,,HOU,"L, 4-11",9.0,20,11,11,0,3,3,0,8,0,0,0,48,23
79,PHI,2025-06-18,@,MIA,"W, 4-2",9.0,7,2,2,0,1,3,0,12,0,0,0,36,10
80,SDP,2025-06-18,@,LAD,"L, 3-4",8.1,7,4,4,0,1,4,0,6,1,0,0,35,12
81,SEA,2025-06-18,,BOS,"L, 1-3",9.0,3,3,3,0,2,2,0,7,1,0,0,33,6
82,SFG,2025-06-18,,CLE,"L, 2-4",9.0,7,4,3,1,1,3,0,10,0,0,0,36,11
83,TBR,2025-06-18,,BAL,"W, 12-8",9.0,7,8,7,1,3,1,0,7,1,0,0,37,10
84,TEX,2025-06-18,,KCR,"L, 3-6",9.0,7,6,6,0,1,4,1,6,0,0,0,38,11
85,TOR,2025-06-18,,ARI,"W, 8-1",9.0,6,1,1,0,0,1,0,12,1,0,0,35,8
86,WSN,2025-06-18,,COL,"L, 1-3",9.0,8,3,3,0,2,0,0,9,0,0,0,34,8
87,LAA,2025-06-17,@,NYY,"W, 4-0",9.0,4,0,0,0,0,2,0,12,0,0,0,33,6
88,ARI,2025-06-17,@,TOR,"L, 4-5",8.1,9,5,5,0,3,1,0,8,3,0,0,38,13
89,ATL,2025-06-17,,NYM,"W, 5-4 (10)",10.0,7,4,4,0,2,2,0,11,0,0,0,35,9
90,BAL,2025-06-17,@,TBR,"W, 5-1",9.0,7,1,1,0,0,3,0,7,0,0,0,35,10
91,BOS,2025-06-17,@,SEA,"L, 0-8",8.0,9,8,8,0,1,6,0,6,0,0,0,38,15
92,CHC,2025-06-17,,MIL,"W, 5-3",9.0,9,3,3,0,1,3,0,10,1,0,0,39,13
93,CHW,2025-06-17,,STL,"L, 2-12",9.0,13,12,11,1,2,5,0,5,2,0,0,47,20
94,CIN,2025-06-17,,MIN,"W, 6-5",9.0,8,5,1,4,2,2,0,11,1,0,0,38,12
95,CLE,2025-06-17,@,SFG,"W, 3-2",9.0,10,2,2,0,0,5,0,10,1,0,0,42,16
96,COL,2025-06-17,@,WSN,"W, 10-6",9.0,12,6,5,1,2,4,0,4,0,0,2,43,17
97,DET,2025-06-17,,PIT,"W, 7-3",9.0,5,3,2,1,0,0,0,6,0,0,0,32,5
98,MIA,2025-06-17,,PHI,"W, 8-3",9.0,8,3,3,0,1,0,0,6,1,0,0,35,9
99,HOU,2025-06-17,@,ATH,"W, 13-3",9.0,4,3,2,1,0,3,0,5,1,0,0,34,9
100,KCR,2025-06-17,@,TEX,"W, 6-1",9.0,5,1,1,0,0,1,0,14,2,0,0,35,8
101,LAD,2025-06-17,,SDP,"W, 8-6",9.0,9,6,6,0,1,6,1,9,2,1,1,41,17
102,MIL,2025-06-17,@,CHC,"L, 3-5",8.0,8,5,5,0,2,2,0,8,1,0,0,34,11
103,MIN,2025-06-17,@,CIN,"L, 5-6",8.0,5,6,4,2,0,8,0,8,1,0,0,39,14
104,NYM,2025-06-17,@,ATL,"L, 4-5 (10)",9.2,7,5,4,1,0,5,1,5,0,0,1,40,13
105,NYY,2025-06-17,,LAA,"L, 0-4",9.0,8,4,3,1,0,1,1,13,1,0,0,38,10
106,ATH,2025-06-17,,HOU,"L, 3-13",9.0,15,13,10,3,5,7,0,4,3,0,0,50,25
107,PHI,2025-06-17,@,MIA,"L, 3-8",8.0,12,8,7,1,2,5,0,7,0,0,0,41,18
108,PIT,2025-06-17,@,DET,"L, 3-7",8.0,9,7,7,0,4,3,0,7,1,0,0,35,13
109,SDP,2025-06-17,@,LAD,"L, 6-8",8.0,12,8,8,0,3,2,1,5,1,0,1,38,15
110,SEA,2025-06-17,,BOS,"W, 8-0",9.0,2,0,0,0,0,2,0,10,1,0,0,31,5
111,SFG,2025-06-17,,CLE,"L, 2-3",9.0,6,3,3,0,1,2,0,6,0,0,0,35,9
112,STL,2025-06-17,@,CHW,"W, 12-2",9.0,6,2,2,0,0,0,0,5,0,0,0,32,6
113,TBR,2025-06-17,,BAL,"L, 1-5",9.0,13,5,5,0,1,1,1,9,0,0,0,40,14
114,TEX,2025-06-17,,KCR,"L, 1-6",9.0,8,6,6,0,3,2,0,7,0,0,1,37,10
115,TOR,2025-06-17,,ARI,"W, 5-4",9.0,8,4,4,0,0,5,0,7,2,1,0,41,15
116,WSN,2025-06-17,,COL,"L, 6-10",9.0,10,10,10,0,7,4,0,12,4,0,0,43,18
117,LAA,2025-06-16,@,NYY,"W, 1-0 (11)",11.0,8,0,0,0,0,3,2,10,0,0,0,43,11
118,BAL,2025-06-16,@,TBR,"L, 1-7",8.0,14,7,7,0,2,2,0,10,1,0,0,39,17
119,BOS,2025-06-16,@,SEA,"W, 2-0",9.0,4,0,0,0,0,4,0,15,0,0,0,34,8
120,COL,2025-06-16,@,WSN,"W, 6-4",9.0,4,4,4,0,2,5,0,4,0,0,0,34,9
121,MIA,2025-06-16,,PHI,"L, 2-5",9.0,10,5,5,0,2,2,0,6,1,0,0,40,13
122,HOU,2025-06-16,@,ATH,"L, 1-3",8.0,6,3,3,0,2,2,0,10,1,0,0,32,10
123,LAD,2025-06-16,,SDP,"W, 6-3",9.0,6,3,3,0,1,2,0,7,0,0,1,35,8
124,NYY,2025-06-16,,LAA,"L, 0-1 (11)",11.0,7,1,0,1,0,2,1,7,0,0,0,42,9
125,ATH,2025-06-16,,HOU,"W, 3-1",9.0,8,1,1,0,1,1,0,9,0,0,0,33,9
126,PHI,2025-06-16,@,MIA,"W, 5-2",9.0,5,2,2,0,0,1,0,7,2,0,0,35,8
127,SDP,2025-06-16,@,LAD,"L, 3-6",8.0,10,6,6,0,0,2,0,12,1,0,0,38,14
128,SEA,2025-06-16,,BOS,"L, 0-2",9.0,4,2,2,0,1,3,0,12,0,0,0,33,7
129,TBR,2025-06-16,,BAL,"W, 7-1",9.0,4,1,1,0,1,2,0,11,0,0,0,30,6
130,WSN,2025-06-16,,COL,"L, 4-6",9.0,8,6,6,0,3,1,0,7,0,0,0,35,9
