Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
115,MIN,2025-06-14,@,HOU,"L, 2-3",8.2,4,3,3,0,1,4,0,10,0,0,0,34,8
116,NYM,2025-06-14,,TBR,"L, 4-8",9.0,12,8,4,4,1,3,0,11,2,0,1,43,18
117,NYY,2025-06-14,@,BOS,"L, 3-4",8.0,7,4,3,1,0,3,0,5,1,0,0,33,11
118,ATH,2025-06-14,@,KCR,"W, 4-0",9.0,4,0,0,0,0,1,0,12,1,1,0,33,6
119,PHI,2025-06-14,,TOR,"W, 3-2",9.0,5,2,2,0,0,0,0,7,1,0,0,33,6
120,PIT,2025-06-14,@,CHC,"L, 1-2",8.0,6,2,2,0,1,0,0,10,0,0,1,30,6
121,SDP,2025-06-14,@,ARI,"L, 7-8",8.1,9,8,8,0,1,5,0,12,0,0,0,40,14
122,SEA,2025-06-14,,CLE,"W, 4-3",9.0,8,3,3,0,1,3,0,9,0,0,1,37,11
123,SFG,2025-06-14,@,LAD,"L, 5-11",8.0,11,11,11,0,4,10,1,1,0,0,0,44,21
124,STL,2025-06-14,@,MIL,"W, 8-5",9.0,9,5,4,1,1,5,0,14,2,0,1,43,16
125,TBR,2025-06-14,@,NYM,"W, 8-4",9.0,11,4,4,0,2,1,0,5,0,0,1,37,12
126,TEX,2025-06-14,,CHW,"W, 5-4 (11)",11.0,9,4,4,0,0,2,1,15,0,0,0,43,11
127,TOR,2025-06-14,@,PHI,"L, 2-3",8.0,4,3,3,0,1,5,0,6,2,0,0,34,11
128,WSN,2025-06-14,,MIA,"L, 3-4",9.0,11,4,3,1,1,1,0,7,0,0,0,40,13
