Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
83,SDP,2025-06-06,@,MIL,"W, 2-0",9.0,4,0,0,0,0,6,0,8,1,0,0,37,11
84,SEA,2025-06-06,@,LAA,"L, 4-5",8.0,7,5,5,0,1,1,0,7,1,0,1,33,10
85,SFG,2025-06-06,,ATL,"W, 5-4 (10)",10.0,6,4,4,0,1,7,1,10,2,0,1,45,15
86,STL,2025-06-06,,LAD,"W, 5-0",9.0,10,0,0,0,0,0,0,9,0,0,0,36,10
87,TBR,2025-06-06,,MIA,"W, 4-3",9.0,11,3,3,0,2,0,0,6,0,0,0,37,11
88,TEX,2025-06-06,@,WSN,"L, 0-2",8.0,5,2,2,0,1,0,0,2,0,0,0,29,5
89,TOR,2025-06-06,@,MIN,"W, 6-4",9.0,7,4,4,0,1,4,0,11,0,0,0,38,11
90,WSN,2025-06-06,,TEX,"W, 2-0",9.0,2,0,0,0,0,1,0,8,1,0,0,32,5
91,KCR,2025-06-05 (2),@,STL,"W, 7-5",9.0,7,5,5,0,1,4,0,13,2,0,0,39,13
92,STL,2025-06-05 (2),,KCR,"L, 5-7",9.0,12,7,7,0,2,3,0,6,0,0,0,41,15
93,KCR,2025-06-05 (1),@,STL,"L, 5-6 (10)",9.1,8,6,4,2,1,3,1,3,1,0,0,40,12
94,STL,2025-06-05 (1),,KCR,"W, 6-5 (10)",10.0,12,5,4,1,1,2,1,4,0,0,0,43,14
95,ARI,2025-06-05,@,ATL,"W, 11-10",9.0,12,10,9,1,3,4,0,9,0,0,1,41,16
96,ATL,2025-06-05,,ARI,"L, 10-11",9.0,12,11,11,0,3,6,0,7,0,0,0,43,19
97,BAL,2025-06-05,@,SEA,"W, 4-3",9.0,9,3,3,0,1,0,0,12,0,0,0,36,9
98,CHC,2025-06-05,@,WSN,"W, 7-1",9.0,8,1,0,1,0,1,0,1,1,0,0,36,10
99,CHW,2025-06-05,,DET,"W, 3-2 (10)",10.0,8,2,2,0,1,4,1,9,0,0,1,40,12
100,CLE,2025-06-05,@,NYY,"L, 0-4",8.0,10,4,4,0,1,3,2,5,1,0,0,37,14
101,DET,2025-06-05,@,CHW,"L, 2-3 (10)",9.1,11,3,2,1,0,6,1,5,0,0,0,42,17
102,HOU,2025-06-05,@,PIT,"W, 8-2",9.0,5,2,2,0,0,4,0,16,0,0,0,36,10
103,LAD,2025-06-05,,NYM,"W, 6-5",9.0,11,5,5,0,3,7,1,7,1,0,1,45,19
104,MIN,2025-06-05,@,ATH,"L, 3-14",8.0,17,14,14,0,4,6,0,9,0,0,1,47,23
105,NYM,2025-06-05,@,LAD,"L, 5-6",8.0,9,6,4,2,0,4,1,7,0,0,1,36,13
106,NYY,2025-06-05,,CLE,"W, 4-0",9.0,3,0,0,0,0,2,0,10,0,0,0,32,5
107,ATH,2025-06-05,,MIN,"W, 14-3",9.0,5,3,3,0,1,5,0,7,0,0,0,35,11
108,PHI,2025-06-05,@,TOR,"L, 1-9",8.0,14,9,9,0,1,2,0,4,0,0,0,39,16
109,PIT,2025-06-05,,HOU,"L, 2-8",9.0,10,8,8,0,2,2,0,7,0,0,0,39,12
110,SDP,2025-06-05,@,SFG,"L, 2-3",8.0,6,3,3,0,0,4,0,11,0,0,0,34,10
111,SEA,2025-06-05,,BAL,"L, 3-4",9.0,6,4,4,0,2,2,0,10,0,0,2,35,8
112,SFG,2025-06-05,,SDP,"W, 3-2",9.0,7,2,2,0,1,1,0,12,0,0,1,34,8
113,TBR,2025-06-05,,TEX,"W, 4-3",9.0,8,3,3,0,3,3,1,13,0,0,0,35,11
114,TEX,2025-06-05,@,TBR,"L, 3-4",8.2,7,4,4,0,1,2,0,11,0,0,1,35,9
115,TOR,2025-06-05,,PHI,"W, 9-1",9.0,5,1,1,0,0,2,0,8,0,0,0,34,7
116,WSN,2025-06-05,,CHC,"L, 1-7",9.0,15,7,7,0,2,4,0,7,0,0,0,47,20
117,LAA,2025-06-04,@,BOS,"L, 9-11",8.1,12,11,9,2,1,5,0,6,2,0,0,43,20
118,ARI,2025-06-04,@,ATL,"W, 2-1",9.0,3,1,1,0,0,5,1,13,1,0,1,36,9
119,ATL,2025-06-04,,ARI,"L, 1-2",9.0,5,2,2,0,0,7,0,12,1,0,0,39,13
120,BAL,2025-06-04,@,SEA,"W, 3-2",9.0,5,2,2,0,0,3,0,11,1,0,0,34,9
121,BOS,2025-06-04,,LAA,"W, 11-9",9.0,12,9,9,0,1,4,0,8,0,0,0,42,16
122,CHC,2025-06-04,@,WSN,"L, 0-2",8.0,4,2,2,0,1,1,0,6,0,0,0,28,5
123,CHW,2025-06-04,,DET,"L, 4-5",9.0,10,5,5,0,0,3,0,7,1,0,0,41,14
124,CIN,2025-06-04,,MIL,"L, 1-9",9.0,13,9,9,0,3,2,0,7,0,0,0,43,15
125,CLE,2025-06-04,@,NYY,"W, 4-0",9.0,5,0,0,0,0,3,0,10,0,0,0,33,9
126,COL,2025-06-04,@,MIA,"W, 3-2",9.0,5,2,0,2,0,0,0,6,1,0,0,31,7
127,DET,2025-06-04,@,CHW,"W, 5-4",9.0,7,4,4,0,0,2,0,7,0,0,0,35,10
128,MIA,2025-06-04,,COL,"L, 2-3",9.0,6,3,3,0,0,1,0,8,0,0,1,33,7
129,HOU,2025-06-04,@,PIT,"L, 0-3",8.0,8,3,3,0,0,2,0,7,1,0,0,33,11
130,LAD,2025-06-04,,NYM,"L, 1-6",9.0,4,6,5,1,2,4,0,7,2,0,0,37,10
131,MIL,2025-06-04,@,CIN,"W, 9-1",9.0,4,1,1,0,0,5,0,7,0,0,1,35,9
132,MIN,2025-06-04,@,ATH,"W, 6-1",9.0,5,1,1,0,0,4,0,14,0,0,0,35,9
133,NYM,2025-06-04,@,LAD,"W, 6-1",9.0,6,1,1,0,1,1,0,10,1,0,0,35,8
134,NYY,2025-06-04,,CLE,"L, 0-4",9.0,12,4,4,0,2,1,0,12,0,0,0,39,13
135,ATH,2025-06-04,,MIN,"L, 1-6",9.0,8,6,5,1,2,4,0,9,0,0,0,39,12
136,PHI,2025-06-04,@,TOR,"L, 1-2",8.2,5,2,2,0,0,0,0,4,0,0,1,31,5
137,PIT,2025-06-04,,HOU,"W, 3-0",9.0,7,0,0,0,0,1,0,12,0,0,0,34,8
138,SDP,2025-06-04,@,SFG,"L, 5-6",8.0,8,6,6,0,1,2,0,6,0,0,0,34,10
139,SEA,2025-06-04,,BAL,"L, 2-3",9.0,4,3,3,0,1,5,0,9,0,0,1,34,9
140,SFG,2025-06-04,,SDP,"W, 6-5",9.0,12,5,5,0,0,2,0,6,0,0,0,41,15
141,TBR,2025-06-04,,TEX,"W, 5-4",9.0,8,4,3,1,1,2,0,11,0,0,0,39,12
142,TEX,2025-06-04,@,TBR,"L, 4-5",8.0,8,5,5,0,1,3,0,12,1,0,1,35,12
143,TOR,2025-06-04,,PHI,"W, 2-1",9.0,5,1,1,0,1,2,0,8,0,0,0,33,7
144,WSN,2025-06-04,,CHC,"W, 2-0",9.0,5,0,0,0,0,2,0,8,1,0,1,35,8
