Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
491,BAL,2025-05-14 (1),,MIN,"L, 3-6",9.0,9,6,5,1,2,4,0,8,0,0,1,40,13
492,MIN,2025-05-14 (1),@,BAL,"W, 6-3",9.0,4,3,3,0,1,6,0,10,0,0,0,40,13
493,PHI,2025-05-14 (1),,STL,"W, 2-1",9.0,6,1,1,0,0,3,0,10,1,0,0,35,10
494,STL,2025-05-14 (1),@,PHI,"L, 1-2",8.0,7,2,2,0,0,4,0,5,0,0,0,33,11
495,LAA,2025-05-14,@,SDP,"L, 1-5",8.0,7,5,3,2,1,5,1,8,0,0,0,37,12
496,ARI,2025-05-14,@,SFG,"W, 8-7",9.0,11,7,7,0,1,7,0,12,0,0,0,45,18
497,ATL,2025-05-14,,WSN,"L, 4-5",9.0,11,5,3,2,0,2,0,6,1,0,0,37,14
498,BOS,2025-05-14,@,DET,"L, 5-6",8.2,10,6,6,0,1,1,0,7,0,0,1,36,11
499,CHC,2025-05-14,,MIA,"L, 1-3",9.0,6,3,3,0,3,1,0,11,0,0,0,34,7
500,CHW,2025-05-14,@,CIN,"W, 4-2",9.0,9,2,2,0,1,1,0,6,0,0,0,36,10
501,CIN,2025-05-14,,CHW,"L, 2-4",9.0,10,4,4,0,2,3,0,7,0,0,0,39,13
502,CLE,2025-05-14,,MIL,"L, 5-9",9.0,13,9,9,0,2,4,0,9,1,0,1,43,18
503,COL,2025-05-14,@,TEX,"L, 3-8",8.0,11,8,8,0,2,7,0,5,0,0,0,41,18
504,DET,2025-05-14,,BOS,"W, 6-5",9.0,11,5,5,0,1,2,0,14,0,0,0,39,13
505,MIA,2025-05-14,@,CHC,"W, 3-1",9.0,5,1,1,0,1,2,0,9,0,0,0,33,7
506,HOU,2025-05-14,,KCR,"W, 4-3",9.0,8,3,3,0,1,4,1,10,0,1,0,39,12
507,KCR,2025-05-14,@,HOU,"L, 3-4",8.0,8,4,4,0,1,2,0,6,0,0,0,31,10
508,LAD,2025-05-14,,ATH,"W, 9-3",9.0,5,3,3,0,1,2,0,8,0,0,0,34,7
509,MIL,2025-05-14,@,CLE,"W, 9-5",9.0,7,5,5,0,2,3,0,9,0,0,0,36,10
510,NYM,2025-05-14,,PIT,"L, 0-4",9.0,9,4,4,0,2,2,0,9,0,0,1,37,11
511,NYY,2025-05-14,@,SEA,"W, 3-2",9.0,6,2,2,0,0,2,0,15,2,0,0,36,10
512,ATH,2025-05-14,@,LAD,"L, 3-9",8.0,13,9,9,0,4,6,1,7,0,0,0,42,19
513,PIT,2025-05-14,@,NYM,"W, 4-0",9.0,6,0,0,0,0,5,0,6,0,0,0,35,11
514,SDP,2025-05-14,,LAA,"W, 5-1",9.0,4,1,1,0,1,2,0,7,0,0,0,32,6
515,SEA,2025-05-14,,NYY,"L, 2-3",9.0,9,3,3,0,2,2,0,12,0,0,0,37,11
516,SFG,2025-05-14,,ARI,"L, 7-8",9.0,13,8,8,0,3,6,0,6,1,0,1,45,20
517,TBR,2025-05-14,@,TOR,"L, 1-3",8.0,8,3,3,0,1,1,0,7,0,0,0,33,10
518,TEX,2025-05-14,,COL,"W, 8-3",9.0,7,3,3,0,2,2,0,14,1,0,0,36,10
519,TOR,2025-05-14,,TBR,"W, 3-1",9.0,7,1,1,0,0,2,0,9,0,0,0,36,10
520,WSN,2025-05-14,@,ATL,"W, 5-4",9.0,8,4,4,0,0,3,0,9,1,0,0,39,12
521,LAA,2025-05-13,@,SDP,"L, 4-6",8.0,6,6,4,2,1,8,0,7,0,0,3,37,14
522,ARI,2025-05-13,@,SFG,"L, 6-10",8.0,13,10,10,0,3,6,1,6,0,0,1,43,20
523,ATL,2025-05-13,,WSN,"W, 5-2",9.0,5,2,2,0,1,2,0,5,0,0,0,34,7
524,BOS,2025-05-13,@,DET,"L, 9-10 (11)",10.0,11,10,7,3,3,4,1,13,1,0,1,45,16
525,CHC,2025-05-13,,MIA,"W, 5-4",9.0,9,4,4,0,2,3,0,9,0,0,0,40,13
526,CHW,2025-05-13,@,CIN,"W, 5-1 (10)",10.0,6,1,1,0,1,1,0,12,1,0,0,36,8
527,CIN,2025-05-13,,CHW,"L, 1-5 (10)",10.0,9,5,4,1,1,2,0,10,0,0,0,40,11
528,CLE,2025-05-13,,MIL,"W, 2-0",9.0,3,0,0,0,0,1,0,10,0,0,0,31,4
529,COL,2025-05-13,@,TEX,"L, 1-4",8.0,8,4,4,0,2,3,0,6,1,0,1,36,12
530,DET,2025-05-13,,BOS,"W, 10-9 (11)",11.0,14,9,7,2,3,2,0,15,1,0,1,50,17
531,MIA,2025-05-13,@,CHC,"L, 4-5",8.1,6,5,3,2,1,3,0,5,1,0,0,36,11
532,HOU,2025-05-13,,KCR,"W, 2-1",9.0,6,1,1,0,0,1,0,8,1,0,0,32,8
533,KCR,2025-05-13,@,HOU,"L, 1-2",8.0,7,2,2,0,2,1,0,10,0,0,0,30,8
534,LAD,2025-05-13,,ATH,"L, 1-11",9.0,18,11,11,0,5,1,0,11,1,0,0,45,21
535,MIL,2025-05-13,@,CLE,"L, 0-2",8.0,7,2,2,0,1,4,0,7,2,0,0,34,13
536,NYM,2025-05-13,,PIT,"W, 2-1",9.0,6,1,0,1,0,5,0,11,0,0,1,40,13
537,NYY,2025-05-13,@,SEA,"L, 1-2 (11)",10.0,6,2,1,1,0,2,0,13,0,0,0,37,8
538,ATH,2025-05-13,@,LAD,"W, 11-1",9.0,8,1,1,0,0,2,0,5,0,0,0,36,11
539,PIT,2025-05-13,@,NYM,"L, 1-2",8.0,5,2,2,0,1,2,0,8,0,0,0,31,7
540,SDP,2025-05-13,,LAA,"W, 6-4",9.0,8,4,4,0,2,1,0,11,0,0,1,34,9
541,SEA,2025-05-13,,NYY,"W, 2-1 (11)",11.0,5,1,0,1,0,3,1,13,1,0,0,43,9
542,SFG,2025-05-13,,ARI,"W, 10-6",9.0,11,6,6,0,2,4,0,9,1,0,0,42,16
543,TBR,2025-05-13,@,TOR,"W, 11-9",9.0,10,9,9,0,4,5,0,11,0,0,0,41,15
544,TEX,2025-05-13,,COL,"W, 4-1",9.0,5,1,1,0,0,3,0,8,0,0,0,34,8
545,TOR,2025-05-13,,TBR,"L, 9-11",9.0,10,11,11,0,3,4,0,8,1,0,0,41,15
546,WSN,2025-05-13,@,ATL,"L, 2-5",8.0,11,5,5,0,1,2,0,12,1,0,0,36,14
547,LAA,2025-05-12,@,SDP,"W, 9-5",9.0,9,5,3,2,1,2,0,6,0,0,0,37,12
548,ARI,2025-05-12,@,SFG,"W, 2-1",9.0,8,1,1,0,0,1,0,10,0,0,0,34,9
549,ATL,2025-05-12,,WSN,"W, 4-3",9.0,8,3,2,1,1,2,0,8,1,0,0,36,11
550,BOS,2025-05-12,@,DET,"L, 2-14",8.0,18,14,13,1,2,3,0,4,1,0,1,47,23
551,CHC,2025-05-12,,MIA,"W, 5-2",9.0,7,2,2,0,1,3,0,8,0,0,0,34,10
552,CLE,2025-05-12,,MIL,"W, 5-0",9.0,7,0,0,0,0,5,0,8,0,0,0,38,12
553,COL,2025-05-12,@,TEX,"L, 1-2",8.0,3,2,2,0,1,3,0,8,0,0,0,29,6
554,DET,2025-05-12,,BOS,"W, 14-2",9.0,6,2,2,0,2,5,0,9,1,0,0,38,12
555,MIA,2025-05-12,@,CHC,"L, 2-5",8.0,8,5,5,0,2,3,0,4,0,0,1,34,11
556,HOU,2025-05-12,,KCR,"L, 5-7",9.0,11,7,7,0,1,3,0,4,0,0,0,42,14
557,KCR,2025-05-12,@,HOU,"W, 7-5",9.0,11,5,4,1,0,3,0,7,1,0,2,41,16
558,MIL,2025-05-12,@,CLE,"L, 0-5",8.0,6,5,5,0,0,6,1,10,0,0,1,36,12
559,NYM,2025-05-12,,PIT,"W, 4-3",9.0,6,3,2,1,1,4,0,8,0,1,0,38,10
560,NYY,2025-05-12,@,SEA,"W, 11-5",9.0,6,5,5,0,3,3,0,10,0,0,0,36,9
561,PHI,2025-05-12,,STL,"L, 2-3",9.0,5,3,3,0,2,3,0,10,1,0,1,36,9
562,PIT,2025-05-12,@,NYM,"L, 3-4",8.2,10,4,4,0,0,4,0,8,1,0,1,39,15
563,SDP,2025-05-12,,LAA,"L, 5-9",9.0,7,9,8,1,2,7,0,16,1,0,1,42,15
564,SEA,2025-05-12,,NYY,"L, 5-11",9.0,15,11,11,0,4,6,0,9,1,0,0,48,22
565,SFG,2025-05-12,,ARI,"L, 1-2",9.0,9,2,2,0,2,1,0,8,0,0,0,35,10
566,STL,2025-05-12,@,PHI,"W, 3-2",9.0,9,2,2,0,0,1,0,8,0,0,0,37,10
567,TEX,2025-05-12,,COL,"W, 2-1",9.0,6,1,1,0,0,3,0,7,0,1,0,34,9
568,WSN,2025-05-12,@,ATL,"L, 3-4",8.1,10,4,4,0,1,2,0,4,0,0,0,37,12
569,LAA,2025-05-11,,BAL,"L, 3-7",9.0,8,7,5,2,1,5,1,9,0,0,1,41,14
570,ARI,2025-05-11,,LAD,"L, 1-8",9.0,18,8,8,0,2,2,0,7,0,3,0,44,20
571,ATL,2025-05-11,@,PIT,"L, 3-4",8.1,11,4,3,1,0,4,1,9,1,0,0,40,16
572,BAL,2025-05-11,@,LAA,"W, 7-3",9.0,6,3,3,0,1,2,0,10,0,0,0,34,8
573,BOS,2025-05-11,@,KCR,"W, 3-1",9.0,4,1,1,0,0,1,0,7,0,0,0,33,6
574,CHC,2025-05-11,@,NYM,"L, 2-6",8.0,12,6,6,0,3,0,0,9,2,0,0,35,14
575,CHW,2025-05-11,,MIA,"W, 4-2",9.0,7,2,2,0,0,6,0,3,0,0,0,37,14
576,CIN,2025-05-11,@,HOU,"L, 0-6",8.0,9,6,5,1,1,7,0,10,2,0,0,42,18
577,CLE,2025-05-11,,PHI,"L, 0-3",9.0,6,3,3,0,2,4,0,13,0,0,0,36,10
578,COL,2025-05-11,,SDP,"W, 9-3",9.0,5,3,1,2,0,1,0,4,1,0,2,34,7
579,DET,2025-05-11,,TEX,"L, 1-6",9.0,12,6,6,0,3,2,0,8,1,0,0,42,16
580,MIA,2025-05-11,@,CHW,"L, 2-4",8.0,7,4,4,0,1,3,0,12,0,0,0,33,10
581,HOU,2025-05-11,,CIN,"W, 6-0",9.0,2,0,0,0,0,2,0,12,0,0,0,31,4
582,KCR,2025-05-11,,BOS,"L, 1-3",9.0,8,3,3,0,2,1,1,8,0,0,0,34,9
583,LAD,2025-05-11,@,ARI,"W, 8-1",9.0,6,1,1,0,0,2,0,7,0,0,0,34,8
584,MIL,2025-05-11,@,TBR,"W, 4-2",9.0,8,2,2,0,0,2,0,5,0,0,0,35,10
585,MIN,2025-05-11,,SFG,"W, 7-6 (10)",10.0,9,6,5,1,1,4,0,10,1,1,1,43,14
586,NYM,2025-05-11,,CHC,"W, 6-2",9.0,3,2,2,0,1,2,0,7,0,0,0,32,5
587,NYY,2025-05-11,@,ATH,"W, 12-2",9.0,7,2,2,0,1,3,0,4,0,0,0,35,10
588,ATH,2025-05-11,,NYY,"L, 2-12",9.0,15,12,12,0,1,5,0,10,3,0,1,50,23
589,PHI,2025-05-11,@,CLE,"W, 3-0",9.0,3,0,0,0,0,2,0,11,0,0,0,31,5
590,PIT,2025-05-11,,ATL,"W, 4-3",9.0,8,3,3,0,0,2,0,5,0,0,0,36,10
591,SDP,2025-05-11,@,COL,"L, 3-9",8.0,12,9,9,0,2,3,0,9,1,0,0,40,16
592,SEA,2025-05-11,,TOR,"L, 1-9",9.0,15,9,9,0,2,3,0,4,0,0,0,44,18
593,SFG,2025-05-11,@,MIN,"L, 6-7 (10)",9.2,12,7,5,2,1,2,1,10,0,0,0,44,15
594,STL,2025-05-11,@,WSN,"W, 6-1",9.0,5,1,1,0,1,2,0,8,0,0,0,32,7
595,TBR,2025-05-11,,MIL,"L, 2-4",9.0,7,4,4,0,2,3,0,7,0,0,0,37,10
596,TEX,2025-05-11,@,DET,"W, 6-1",9.0,4,1,1,0,0,2,0,10,0,0,0,33,6
597,TOR,2025-05-11,@,SEA,"W, 9-1",9.0,4,1,1,0,1,2,0,7,0,0,0,30,6
598,WSN,2025-05-11,,STL,"L, 1-6",9.0,9,6,6,0,3,5,0,10,0,0,0,39,14
599,LAA,2025-05-10,,BAL,"W, 5-2",9.0,6,2,2,0,1,4,0,7,0,0,0,35,10
600,ARI,2025-05-10,,LAD,"W, 3-0",9.0,5,0,0,0,0,2,1,6,0,1,0,33,7
601,ATL,2025-05-10,@,PIT,"W, 3-2 (11)",11.0,9,2,2,0,0,6,1,10,0,0,0,47,15
602,BAL,2025-05-10,@,LAA,"L, 2-5",8.0,7,5,5,0,1,6,0,8,0,0,0,37,13
603,BOS,2025-05-10,@,KCR,"W, 10-1",9.0,9,1,1,0,0,1,0,11,0,1,0,37,11
604,CHC,2025-05-10,@,NYM,"W, 6-5",9.0,8,5,5,0,2,2,0,12,1,0,1,38,11
605,CHW,2025-05-10,,MIA,"L, 1-3",9.0,7,3,3,0,1,3,0,10,0,0,2,36,10
606,CIN,2025-05-10,@,HOU,"W, 13-9",9.0,14,9,9,0,1,7,0,10,0,0,0,47,21
607,CLE,2025-05-10,,PHI,"L, 1-7",9.0,13,7,7,0,1,1,0,7,0,0,0,41,14
608,COL,2025-05-10,,SDP,"L, 0-21",9.0,24,21,18,3,5,5,0,4,0,0,1,56,30
609,DET,2025-05-10,,TEX,"L, 3-10",9.0,10,10,10,0,5,6,0,9,0,0,1,43,16
610,MIA,2025-05-10,@,CHW,"W, 3-1",9.0,4,1,1,0,1,2,0,6,0,0,0,32,6
611,HOU,2025-05-10,,CIN,"L, 9-13",9.0,12,13,13,0,2,9,0,11,1,0,0,47,22
612,KCR,2025-05-10,,BOS,"L, 1-10",9.0,15,10,10,0,2,4,0,12,0,0,0,45,19
613,LAD,2025-05-10,@,ARI,"L, 0-3",8.0,9,3,3,0,1,1,0,8,0,0,0,33,10
614,MIL,2025-05-10,@,TBR,"L, 2-3",8.2,5,3,3,0,0,5,0,8,0,0,0,35,10
615,MIN,2025-05-10,,SFG,"W, 2-1",9.0,4,1,1,0,1,0,0,9,0,0,0,29,4
616,NYM,2025-05-10,,CHC,"L, 5-6",9.0,9,6,6,0,1,4,0,10,0,0,0,39,13
617,NYY,2025-05-10,@,ATH,"L, 7-11",8.0,14,11,11,0,3,2,0,14,0,0,1,41,16
618,ATH,2025-05-10,,NYY,"W, 11-7",9.0,9,7,7,0,3,4,0,9,1,0,1,41,14
619,PHI,2025-05-10,@,CLE,"W, 7-1",9.0,4,1,1,0,0,3,0,6,0,0,0,32,7
620,PIT,2025-05-10,,ATL,"L, 2-3 (11)",11.0,5,3,2,1,1,6,2,6,2,0,1,45,13
621,SDP,2025-05-10,@,COL,"W, 21-0",9.0,5,0,0,0,0,2,0,7,0,0,0,32,7
622,SEA,2025-05-10,,TOR,"L, 3-6",9.0,10,6,6,0,1,5,0,10,0,0,0,42,15
623,SFG,2025-05-10,@,MIN,"L, 1-2",8.0,5,2,2,0,1,1,0,12,0,0,0,30,7
624,STL,2025-05-10,@,WSN,"W, 4-2",9.0,7,2,2,0,1,3,0,8,0,0,1,37,10
625,TBR,2025-05-10,,MIL,"W, 3-2",9.0,4,2,2,0,2,2,0,7,0,0,0,34,8
626,TEX,2025-05-10,@,DET,"W, 10-3",9.0,7,3,3,0,2,3,0,13,0,0,0,34,10
627,TOR,2025-05-10,@,SEA,"W, 6-3",9.0,6,3,3,0,1,1,0,10,0,0,0,34,7
628,WSN,2025-05-10,,STL,"L, 2-4",9.0,7,4,4,0,0,3,0,5,2,0,0,38,12
629,LAA,2025-05-09,,BAL,"L, 1-4",9.0,9,4,4,0,1,4,0,10,0,1,0,40,13
630,ARI,2025-05-09,,LAD,"L, 11-14",9.0,15,14,12,2,2,4,0,11,1,0,0,48,20
631,ATL,2025-05-09,@,PIT,"L, 2-3",8.0,5,3,3,0,2,0,0,12,0,0,0,28,5
632,BAL,2025-05-09,@,LAA,"W, 4-1",9.0,4,1,1,0,0,1,0,8,0,0,0,32,5
633,BOS,2025-05-09,@,KCR,"L, 1-2 (12)",11.1,8,2,0,2,0,4,1,12,0,0,1,44,12
634,CHC,2025-05-09,@,NYM,"L, 2-7",8.0,13,7,6,1,4,2,0,8,0,0,0,39,15
635,CHW,2025-05-09,,MIA,"W, 6-2",9.0,7,2,2,0,1,5,0,5,1,0,0,40,13
636,CIN,2025-05-09,@,HOU,"L, 0-3",8.0,13,3,3,0,0,1,0,7,0,0,1,36,14
637,CLE,2025-05-09,,PHI,"W, 6-0",9.0,6,0,0,0,0,6,0,10,0,0,1,36,12
638,COL,2025-05-09,,SDP,"L, 9-13",9.0,16,13,9,4,1,4,0,7,0,0,1,47,21
639,DET,2025-05-09,,TEX,"W, 2-1",9.0,3,1,1,0,0,0,0,13,1,0,0,31,4
640,MIA,2025-05-09,@,CHW,"L, 2-6",8.0,6,6,5,1,1,4,0,8,1,0,1,36,12
641,HOU,2025-05-09,,CIN,"W, 3-0",9.0,4,0,0,0,0,5,0,15,0,0,0,36,9
642,KCR,2025-05-09,,BOS,"W, 2-1 (12)",12.0,6,1,0,1,0,0,0,10,1,0,1,43,7
643,LAD,2025-05-09,@,ARI,"W, 14-11",9.0,11,11,11,0,5,6,1,6,1,0,2,45,18
644,MIL,2025-05-09,@,TBR,"L, 3-4",8.0,7,4,2,2,1,5,0,7,0,0,0,35,13
645,MIN,2025-05-09,,SFG,"W, 3-1",9.0,3,1,1,0,1,0,0,8,0,0,0,30,3
646,NYM,2025-05-09,,CHC,"W, 7-2",9.0,5,2,2,0,2,5,0,11,0,0,2,35,10
647,NYY,2025-05-09,@,ATH,"W, 10-2",9.0,7,2,2,0,0,1,0,8,0,0,0,35,8
648,ATH,2025-05-09,,NYY,"L, 2-10",9.0,14,10,9,1,4,6,1,10,1,0,0,49,22
649,PHI,2025-05-09,@,CLE,"L, 0-6",8.0,9,6,6,0,3,2,0,8,1,0,0,35,12
650,PIT,2025-05-09,,ATL,"W, 3-2",9.0,7,2,2,0,0,3,0,8,0,0,0,37,10
651,SDP,2025-05-09,@,COL,"W, 13-9",9.0,15,9,8,1,3,2,0,6,0,0,1,44,18
652,SEA,2025-05-09,,TOR,"L, 3-6",9.0,10,6,6,0,1,3,0,8,0,0,0,40,13
653,SFG,2025-05-09,@,MIN,"L, 1-3",8.0,7,3,3,0,0,3,1,9,1,0,2,33,11
654,STL,2025-05-09,@,WSN,"W, 10-0",9.0,6,0,0,0,0,0,0,8,0,0,0,31,6
655,TBR,2025-05-09,,MIL,"W, 4-3",9.0,8,3,3,0,0,3,0,9,0,0,0,38,11
656,TEX,2025-05-09,@,DET,"L, 1-2",8.0,3,2,2,0,0,5,0,5,0,0,0,31,8
657,TOR,2025-05-09,@,SEA,"W, 6-3",9.0,9,3,3,0,0,2,0,11,0,0,2,39,11
658,WSN,2025-05-09,,STL,"L, 0-10",9.0,11,10,9,1,0,8,0,9,1,0,3,47,20
659,COL,2025-05-08 (2),,DET,"L, 1-11",9.0,14,11,8,3,1,2,0,5,0,0,1,41,16
660,DET,2025-05-08 (2),@,COL,"W, 11-1",9.0,5,1,1,0,0,4,0,4,1,0,0,33,10
661,COL,2025-05-08 (1),,DET,"L, 2-10",9.0,14,10,6,4,0,2,0,10,0,0,0,43,16
662,DET,2025-05-08 (1),@,COL,"W, 10-2",9.0,4,2,2,0,0,1,0,11,0,0,0,32,5
663,LAA,2025-05-08,,TOR,"L, 5-8",9.0,14,8,8,0,1,7,1,11,0,0,1,46,21
664,ARI,2025-05-08,,LAD,"W, 5-3",9.0,9,3,3,0,1,3,0,9,0,0,0,38,12
665,ATL,2025-05-08,,CIN,"W, 5-4 (11)",11.0,9,4,3,1,1,4,0,11,0,0,0,44,13
666,BAL,2025-05-08,@,MIN,"L, 2-5",8.0,5,5,5,0,1,5,0,11,0,0,0,33,10
667,BOS,2025-05-08,,TEX,"W, 5-0",9.0,5,0,0,0,0,6,0,3,1,0,1,37,12
668,CHW,2025-05-08,@,KCR,"L, 0-10",8.0,17,10,10,0,0,1,0,4,0,0,0,42,18
669,CIN,2025-05-08,@,ATL,"L, 4-5 (11)",10.2,10,5,4,1,0,3,1,12,0,0,0,45,13
670,KCR,2025-05-08,,CHW,"W, 10-0",9.0,6,0,0,0,0,1,0,10,0,0,0,31,7
671,LAD,2025-05-08,@,ARI,"L, 3-5",8.0,9,5,5,0,2,2,1,5,1,0,0,34,12
672,MIN,2025-05-08,,BAL,"W, 5-2",9.0,10,2,1,1,0,1,0,11,1,0,0,38,12
673,PHI,2025-05-08,@,TBR,"W, 7-6 (10)",10.0,14,6,5,1,2,2,0,11,0,0,0,43,16
674,TBR,2025-05-08,,PHI,"L, 6-7 (10)",10.0,9,7,5,2,1,3,0,5,0,0,0,40,12
675,TEX,2025-05-08,@,BOS,"L, 0-5",8.0,6,5,5,0,1,4,0,7,1,1,1,35,11
676,TOR,2025-05-08,@,LAA,"W, 8-5",9.0,9,5,4,1,2,1,0,13,0,0,0,39,12
677,LAA,2025-05-07,,TOR,"W, 5-4",9.0,12,4,4,0,0,2,1,8,0,0,1,39,14
678,ARI,2025-05-07,,NYM,"L, 1-7",9.0,8,7,7,0,2,3,0,8,0,0,0,39,12
679,ATL,2025-05-07,,CIN,"L, 3-4",9.0,7,4,4,0,2,3,1,9,0,0,0,35,10
680,BAL,2025-05-07,@,MIN,"L, 2-5",8.0,8,5,5,0,2,2,0,6,1,0,0,33,11
681,BOS,2025-05-07,,TEX,"W, 6-4",9.0,8,4,3,1,2,3,0,5,1,0,1,40,13
682,CHC,2025-05-07,,SFG,"L, 1-3",9.0,9,3,3,0,0,5,0,11,0,0,0,39,14
683,CHW,2025-05-07,@,KCR,"L, 1-2",8.0,10,2,2,0,1,0,0,3,0,0,0,33,10
684,CIN,2025-05-07,@,ATL,"W, 4-3",9.0,6,3,3,0,1,1,0,13,0,0,0,34,7
685,CLE,2025-05-07,@,WSN,"W, 8-6",9.0,13,6,6,0,0,7,0,6,2,0,0,48,22
686,COL,2025-05-07,,DET,"L, 6-8 (10)",10.0,10,8,6,2,0,5,0,9,1,0,0,45,17
687,DET,2025-05-07,@,COL,"W, 8-6 (10)",10.0,13,6,6,0,2,5,1,8,0,0,0,45,18
688,MIA,2025-05-07,,LAD,"L, 1-10",9.0,12,10,10,0,1,6,1,11,0,0,0,43,18
689,HOU,2025-05-07,@,MIL,"W, 9-1",9.0,4,1,1,0,1,3,0,9,1,0,0,34,8
690,KCR,2025-05-07,,CHW,"W, 2-1",9.0,6,1,1,0,0,1,0,10,0,0,0,34,7
691,LAD,2025-05-07,@,MIA,"W, 10-1",9.0,5,1,0,1,0,2,0,9,0,0,0,34,8
692,MIL,2025-05-07,,HOU,"L, 1-9",9.0,8,9,7,2,1,7,0,5,0,0,0,43,16
693,MIN,2025-05-07,,BAL,"W, 5-2",9.0,10,2,2,0,1,1,0,7,0,0,0,35,11
694,NYM,2025-05-07,@,ARI,"W, 7-1",9.0,6,1,1,0,1,5,0,6,0,0,1,35,11
695,NYY,2025-05-07,,SDP,"W, 4-3 (10)",10.0,6,3,3,0,1,3,0,11,1,0,0,41,11
696,ATH,2025-05-07,,SEA,"L, 5-6",9.0,11,6,6,0,1,3,0,7,0,0,0,41,14
697,PHI,2025-05-07,@,TBR,"W, 7-0",9.0,2,0,0,0,0,3,0,12,0,0,0,32,5
698,PIT,2025-05-07,@,STL,"L, 0-5",8.0,11,5,5,0,0,3,0,9,0,0,0,35,14
699,SDP,2025-05-07,@,NYY,"L, 3-4 (10)",9.2,3,4,3,1,2,3,0,10,0,0,0,36,6
700,SEA,2025-05-07,@,ATH,"W, 6-5",9.0,10,5,5,0,1,1,0,9,0,0,0,37,11
701,SFG,2025-05-07,@,CHC,"W, 3-1",9.0,4,1,1,0,0,3,0,7,0,0,0,33,7
702,STL,2025-05-07,,PIT,"W, 5-0",9.0,4,0,0,0,0,1,0,10,0,0,0,33,5
703,TBR,2025-05-07,,PHI,"L, 0-7",9.0,11,7,7,0,1,2,0,9,0,0,1,42,14
704,TEX,2025-05-07,@,BOS,"L, 4-6",8.0,11,6,6,0,3,1,0,1,0,0,0,35,13
705,TOR,2025-05-07,@,LAA,"L, 4-5",8.1,9,5,5,0,2,6,1,14,2,1,1,40,17
706,WSN,2025-05-07,,CLE,"L, 6-8",9.0,10,8,8,0,0,5,0,10,1,0,2,42,16
707,CLE,2025-05-06 (2),@,WSN,"W, 9-1",9.0,4,1,1,0,1,3,0,7,0,0,0,31,7
708,WSN,2025-05-06 (2),,CLE,"L, 1-9",9.0,8,9,9,0,3,4,0,5,1,0,4,40,13
709,CLE,2025-05-06 (1),@,WSN,"L, 9-10",8.0,10,10,9,1,1,5,0,8,0,0,0,40,16
710,WSN,2025-05-06 (1),,CLE,"W, 10-9",9.0,14,9,9,0,1,4,0,1,0,0,1,44,18
711,LAA,2025-05-06,,TOR,"W, 8-3",9.0,9,3,3,0,2,1,1,11,0,1,0,37,10
712,ARI,2025-05-06,,NYM,"W, 5-1",9.0,4,1,1,0,0,4,0,8,0,0,0,33,8
713,ATL,2025-05-06,,CIN,"W, 2-1 (10)",10.0,7,1,1,0,0,3,0,17,1,0,0,41,11
714,BAL,2025-05-06,@,MIN,"L, 1-9",8.0,10,9,7,2,2,1,0,7,0,0,0,36,13
715,BOS,2025-05-06,,TEX,"L, 1-6",9.0,16,6,6,0,0,2,0,9,0,0,2,43,18
716,CHC,2025-05-06,,SFG,"L, 5-14 (11)",11.0,16,14,12,2,1,4,0,7,2,0,0,54,23
717,CHW,2025-05-06,@,KCR,"L, 3-4",8.1,8,4,3,1,1,5,0,3,1,0,1,38,15
718,CIN,2025-05-06,@,ATL,"L, 1-2 (10)",9.0,8,2,1,1,0,4,1,12,0,0,0,39,12
719,MIA,2025-05-06,,LAD,"W, 5-4 (10)",10.0,8,4,4,0,2,5,1,11,0,0,0,40,13
720,HOU,2025-05-06,@,MIL,"L, 3-4",8.0,6,4,4,0,1,4,0,10,0,0,0,34,10
721,KCR,2025-05-06,,CHW,"W, 4-3",9.0,10,3,2,1,0,3,0,5,0,0,1,39,13
722,LAD,2025-05-06,@,MIA,"L, 4-5 (10)",9.0,11,5,4,1,1,5,1,14,0,0,2,40,16
723,MIL,2025-05-06,,HOU,"W, 4-3",9.0,5,3,3,0,1,3,0,8,1,0,0,35,9
724,MIN,2025-05-06,,BAL,"W, 9-1",9.0,3,1,1,0,0,3,0,17,0,0,0,33,6
725,NYM,2025-05-06,@,ARI,"L, 1-5",8.0,7,5,2,3,1,5,0,6,1,0,0,37,14
726,NYY,2025-05-06,,SDP,"W, 12-3",9.0,10,3,3,0,0,2,0,6,0,1,0,37,13
727,ATH,2025-05-06,,SEA,"L, 3-5",9.0,10,5,5,0,1,4,0,11,2,0,0,43,16
728,PHI,2025-05-06,@,TBR,"W, 8-4",9.0,6,4,4,0,1,2,0,12,0,0,1,34,8
729,PIT,2025-05-06,@,STL,"L, 1-2",8.0,4,2,2,0,0,4,0,8,0,0,0,31,8
730,SDP,2025-05-06,@,NYY,"L, 3-12",8.0,10,12,12,0,2,5,2,2,0,0,0,38,15
731,SEA,2025-05-06,@,ATH,"W, 5-3",9.0,10,3,3,0,0,4,0,7,1,0,1,40,15
732,SFG,2025-05-06,@,CHC,"W, 14-5 (11)",11.0,8,5,5,0,1,6,0,12,1,0,0,46,15
733,STL,2025-05-06,,PIT,"W, 2-1",9.0,4,1,1,0,0,3,0,9,0,0,1,34,7
734,TBR,2025-05-06,,PHI,"L, 4-8",9.0,13,8,8,0,3,4,0,5,1,0,0,42,18
735,TEX,2025-05-06,@,BOS,"W, 6-1",9.0,6,1,1,0,0,1,0,12,0,0,1,33,7
