Rk,Team,Date,Unnamed: 3,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,RawDate
59,TOR,2025-06-10,@,STL,"W, 10-9",42,41,10,16,13,1,0,2,9,0,0,0,5,.390,.381,.561,.942,23,1,0,0,1,0,2025-06-10
60,WSN,2025-06-10,@,NYM,"L, 4-5 (10)",40,35,4,8,3,3,0,2,4,0,0,4,11,.229,.325,.486,.811,17,1,1,0,0,0,2025-06-10
61,LAA,2025-06-09,,ATH,"W, 7-4",35,32,7,8,7,0,0,1,7,2,0,1,9,.250,.286,.344,.629,11,0,1,0,1,0,2025-06-09
62,ARI,2025-06-09,,SEA,"W, 8-4 (11)",49,37,8,10,7,1,0,2,8,0,0,10,10,.270,.426,.459,.885,17,2,0,2,0,2,2025-06-09
63,ATL,2025-06-09,@,MIL,"W, 7-1",44,36,7,11,7,1,0,3,7,0,0,6,7,.306,.419,.583,1.002,21,1,1,1,0,0,2025-06-09
64,BOS,2025-06-09,,TBR,"L, 8-10 (11)",53,43,8,10,6,4,0,0,6,2,0,8,12,.233,.377,.326,.703,14,1,2,0,0,1,2025-06-09
65,CHC,2025-06-09,@,PHI,"L, 3-4 (11)",42,39,3,5,2,1,0,2,3,0,0,3,9,.128,.190,.308,.498,12,0,0,0,0,0,2025-06-09
66,CIN,2025-06-09,@,CLE,"W, 7-4",46,41,7,16,12,2,0,2,7,1,0,3,7,.390,.422,.585,1.008,24,1,0,1,1,0,2025-06-09
67,CLE,2025-06-09,,CIN,"L, 4-7",38,30,4,7,6,0,0,1,4,2,0,7,7,.233,.395,.333,.728,10,2,1,0,0,0,2025-06-09
68,MIA,2025-06-09,@,PIT,"L, 3-10",39,34,3,7,4,2,0,1,3,0,1,4,9,.206,.282,.353,.635,12,0,0,0,1,0,2025-06-09
69,LAD,2025-06-09,@,SDP,"W, 8-7 (10)",47,42,8,12,7,4,0,1,8,0,0,3,8,.286,.319,.452,.772,19,0,0,0,2,1,2025-06-09
70,MIL,2025-06-09,,ATL,"L, 1-7",33,31,1,5,4,1,0,0,1,0,1,2,15,.161,.212,.194,.406,6,0,0,0,0,0,2025-06-09
71,ATH,2025-06-09,@,LAA,"L, 4-7",34,32,4,5,3,0,0,2,4,1,0,2,5,.156,.206,.344,.550,11,0,0,0,0,0,2025-06-09
72,PHI,2025-06-09,,CHC,"W, 4-3 (11)",44,38,4,16,15,1,0,0,4,0,0,3,2,.421,.476,.447,.924,17,3,1,2,0,1,2025-06-09
73,PIT,2025-06-09,,MIA,"W, 10-3",42,38,10,15,11,3,1,0,8,0,0,3,6,.395,.429,.526,.955,20,1,0,0,1,0,2025-06-09
74,SDP,2025-06-09,,LAD,"L, 7-8 (10)",42,35,7,7,4,2,1,0,6,2,0,5,6,.200,.293,.314,.607,11,0,0,1,1,0,2025-06-09
75,SEA,2025-06-09,@,ARI,"L, 4-8 (11)",45,42,4,12,10,1,0,1,4,0,0,3,12,.286,.333,.381,.714,16,1,0,0,0,0,2025-06-09
76,STL,2025-06-09,,TOR,"L, 4-5 (10)",39,36,4,7,5,1,0,1,4,0,0,3,7,.194,.256,.306,.562,11,1,0,0,0,0,2025-06-09
77,TBR,2025-06-09,@,BOS,"W, 10-8 (11)",52,41,10,12,10,2,0,0,8,3,0,7,8,.293,.392,.341,.734,14,0,1,1,2,2,2025-06-09
78,TOR,2025-06-09,@,STL,"W, 5-4 (10)",44,39,5,13,6,5,0,2,5,0,0,3,5,.333,.381,.615,.996,24,2,0,1,0,1,2025-06-09
79,LAA,2025-06-08,,SEA,"L, 2-3",30,29,2,2,1,0,0,1,2,0,0,1,18,.069,.100,.172,.272,5,0,0,0,0,0,2025-06-08
80,ARI,2025-06-08,@,CIN,"L, 2-4",33,29,2,5,4,0,0,1,2,0,0,3,8,.172,.250,.276,.526,8,2,0,1,0,0,2025-06-08
81,ATL,2025-06-08,@,SFG,"L, 3-4",36,33,3,6,4,2,0,0,3,0,0,2,8,.182,.250,.242,.492,8,0,1,0,0,0,2025-06-08
82,BAL,2025-06-08,@,ATH,"L, 1-5",36,34,1,8,7,1,0,0,0,2,0,2,9,.235,.278,.265,.542,9,0,0,0,0,0,2025-06-08
83,BOS,2025-06-08,@,NYY,"W, 11-7",44,38,11,12,5,2,0,5,11,0,1,5,9,.316,.409,.763,1.172,29,0,1,0,0,0,2025-06-08
84,CHC,2025-06-08,@,DET,"L, 0-4",33,30,0,4,3,1,0,0,0,0,0,3,12,.133,.212,.167,.379,5,0,0,0,0,0,2025-06-08
85,CHW,2025-06-08,,KCR,"L, 5-7",36,31,5,4,3,0,0,1,5,0,0,5,11,.129,.250,.226,.476,7,0,0,0,0,0,2025-06-08
86,CIN,2025-06-08,,ARI,"W, 4-2",31,28,4,6,3,0,0,3,4,0,1,3,6,.214,.290,.536,.826,15,1,0,0,0,0,2025-06-08
87,CLE,2025-06-08,,HOU,"W, 4-2",35,32,4,9,6,2,0,1,3,3,0,1,7,.281,.294,.438,.732,14,0,0,1,1,1,2025-06-08
88,COL,2025-06-08,,NYM,"L, 5-13",41,36,5,10,4,5,1,0,5,0,0,4,8,.278,.366,.472,.838,17,1,1,0,0,0,2025-06-08
89,DET,2025-06-08,,CHC,"W, 4-0",36,34,4,10,7,3,0,0,4,0,0,2,8,.294,.333,.382,.716,13,0,0,0,0,0,2025-06-08
90,MIA,2025-06-08,@,TBR,"L, 2-3",34,33,2,7,7,0,0,0,2,1,1,1,7,.212,.235,.212,.447,7,0,0,0,0,0,2025-06-08
91,HOU,2025-06-08,@,CLE,"L, 2-4",34,34,2,7,6,1,0,0,2,3,0,0,9,.206,.206,.235,.441,8,0,0,0,0,0,2025-06-08
92,KCR,2025-06-08,@,CHW,"W, 7-5",41,37,7,16,11,3,0,2,7,2,0,3,5,.432,.475,.676,1.151,25,4,0,1,0,0,2025-06-08
93,LAD,2025-06-08,@,STL,"W, 7-3",42,36,7,10,5,2,2,1,6,0,0,3,8,.278,.357,.528,.885,19,0,2,0,1,0,2025-06-08
94,MIL,2025-06-08,,SDP,"L, 0-1",37,30,0,4,4,0,0,0,0,1,0,6,9,.133,.297,.133,.431,4,0,1,0,0,0,2025-06-08
95,MIN,2025-06-08,,TOR,"W, 6-3",43,34,6,12,9,1,0,2,6,0,0,8,7,.353,.465,.559,1.024,19,0,0,0,1,0,2025-06-08
96,NYM,2025-06-08,@,COL,"W, 13-5",49,43,13,17,9,2,0,6,13,2,0,6,10,.395,.469,.860,1.330,37,1,0,0,0,0,2025-06-08
97,NYY,2025-06-08,,BOS,"L, 7-11",42,35,7,10,6,1,0,3,7,0,0,6,6,.286,.381,.571,.952,20,1,0,0,1,0,2025-06-08
98,ATH,2025-06-08,,BAL,"W, 5-1",35,34,5,9,6,2,0,1,5,0,0,1,5,.265,.286,.412,.697,14,1,0,0,0,0,2025-06-08
99,PHI,2025-06-08,@,PIT,"L, 1-2",31,28,1,3,1,2,0,0,0,0,1,3,7,.107,.194,.179,.372,5,1,0,0,0,1,2025-06-08
100,PIT,2025-06-08,,PHI,"W, 2-1",34,30,2,7,6,1,0,0,2,1,1,3,12,.233,.324,.267,.590,8,0,1,0,0,0,2025-06-08
101,SDP,2025-06-08,@,MIL,"W, 1-0",31,28,1,3,2,0,0,1,1,0,0,2,6,.107,.167,.214,.381,6,1,0,1,0,0,2025-06-08
102,SEA,2025-06-08,@,LAA,"W, 3-2",41,39,3,11,8,3,0,0,3,1,0,1,11,.282,.317,.359,.676,14,0,1,0,0,0,2025-06-08
103,SFG,2025-06-08,,ATL,"W, 4-3",31,26,4,3,1,2,0,0,3,2,0,3,6,.115,.226,.192,.418,5,0,1,0,1,0,2025-06-08
104,STL,2025-06-08,,LAD,"L, 3-7",39,37,3,11,7,4,0,0,3,0,0,1,8,.297,.308,.405,.713,15,0,0,0,1,0,2025-06-08
105,TBR,2025-06-08,,MIA,"W, 3-2",31,28,3,6,3,2,0,1,3,2,0,1,7,.214,.233,.393,.626,11,0,0,1,1,0,2025-06-08
106,TEX,2025-06-08,@,WSN,"W, 4-2",39,37,4,11,6,3,0,2,4,1,0,2,7,.297,.333,.541,.874,20,2,0,0,0,0,2025-06-08
107,TOR,2025-06-08,@,MIN,"L, 3-6",35,32,3,5,3,2,0,0,3,0,0,3,8,.156,.229,.219,.447,7,1,0,0,0,0,2025-06-08
108,WSN,2025-06-08,,TEX,"L, 2-4",33,31,2,7,5,1,0,1,2,0,1,2,11,.226,.273,.355,.628,11,2,0,0,0,0,2025-06-08
109,LAA,2025-06-07,,SEA,"W, 8-6",42,36,8,11,4,4,0,3,7,1,0,4,6,.306,.405,.667,1.071,24,0,2,0,0,0,2025-06-07
110,ARI,2025-06-07,@,CIN,"L, 1-13",36,33,1,7,6,0,0,1,1,0,0,3,8,.212,.278,.303,.581,10,1,0,0,0,0,2025-06-07
111,ATL,2025-06-07,@,SFG,"L, 2-3",36,34,2,7,5,1,0,1,2,0,0,2,10,.206,.250,.324,.574,11,0,0,0,0,1,2025-06-07
112,BAL,2025-06-07,@,ATH,"W, 7-4",42,36,7,11,8,1,0,2,6,1,0,4,8,.306,.381,.500,.881,18,1,1,0,1,0,2025-06-07
113,BOS,2025-06-07,@,NYY,"W, 10-7",45,39,10,14,9,4,0,1,10,1,0,5,8,.359,.444,.538,.983,21,2,1,0,0,0,2025-06-07
114,CHC,2025-06-07,@,DET,"W, 6-1",35,34,6,7,2,0,0,5,6,0,0,1,8,.206,.229,.647,.876,22,0,0,0,0,0,2025-06-07
115,CHW,2025-06-07,,KCR,"W, 4-1",34,32,4,9,4,3,0,2,4,0,0,1,9,.281,.294,.563,.857,18,0,0,0,1,0,2025-06-07
116,CIN,2025-06-07,,ARI,"W, 13-1",43,35,13,11,7,2,0,2,13,0,0,7,6,.314,.442,.543,.985,19,0,1,0,0,0,2025-06-07
117,CLE,2025-06-07,,HOU,"L, 3-5 (10)",44,35,3,6,4,1,0,1,3,0,1,8,15,.171,.341,.286,.627,10,0,1,0,0,0,2025-06-07
118,COL,2025-06-07,,NYM,"L, 1-8",36,36,1,10,7,2,0,1,1,0,0,0,9,.278,.278,.417,.694,15,2,0,0,0,0,2025-06-07
119,DET,2025-06-07,,CHC,"L, 1-6",34,32,1,7,6,0,1,0,1,1,0,2,7,.219,.265,.281,.546,9,1,0,0,0,0,2025-06-07
120,MIA,2025-06-07,@,TBR,"W, 11-10 (10)",42,39,11,13,8,4,0,1,11,1,1,3,9,.333,.381,.513,.894,20,2,0,0,0,0,2025-06-07
121,HOU,2025-06-07,@,CLE,"W, 5-3 (10)",39,36,5,6,4,1,0,1,4,1,0,3,7,.167,.231,.278,.509,10,0,0,0,0,0,2025-06-07
122,KCR,2025-06-07,@,CHW,"L, 1-4",36,33,1,8,7,0,0,1,1,0,0,3,9,.242,.306,.333,.639,11,2,0,0,0,0,2025-06-07
123,LAD,2025-06-07,@,STL,"L, 1-2",40,35,1,9,9,0,0,0,0,2,0,5,6,.257,.350,.257,.607,9,1,0,0,0,0,2025-06-07
124,MIL,2025-06-07,,SDP,"W, 4-3",35,27,4,8,7,0,0,1,4,0,0,5,2,.296,.382,.407,.790,11,2,0,0,2,0,2025-06-07
125,MIN,2025-06-07,,TOR,"L, 4-5",37,32,4,7,4,1,0,2,4,0,0,4,7,.219,.324,.438,.762,14,2,1,0,0,0,2025-06-07
126,NYM,2025-06-07,@,COL,"W, 8-1",42,38,8,12,8,1,0,3,8,3,0,2,5,.316,.357,.579,.936,22,2,1,0,1,0,2025-06-07
127,NYY,2025-06-07,,BOS,"L, 7-10",37,33,7,7,5,1,0,1,7,2,0,3,15,.212,.278,.333,.611,11,1,0,0,0,0,2025-06-07
128,ATH,2025-06-07,,BAL,"L, 4-7",43,34,4,8,6,2,0,0,4,1,0,8,14,.235,.395,.294,.689,10,0,1,0,0,0,2025-06-07
129,PHI,2025-06-07,@,PIT,"L, 1-2",30,30,1,4,2,1,0,1,1,0,0,0,8,.133,.133,.267,.400,8,0,0,0,0,0,2025-06-07
130,PIT,2025-06-07,,PHI,"W, 2-1",31,28,2,5,3,0,1,1,2,0,1,3,5,.179,.258,.357,.615,10,0,0,0,0,0,2025-06-07
131,SDP,2025-06-07,@,MIL,"L, 3-4",39,35,3,8,7,1,0,0,3,3,0,4,10,.229,.308,.257,.565,9,0,0,0,0,0,2025-06-07
132,SEA,2025-06-07,@,LAA,"L, 6-8",42,38,6,14,10,2,0,2,6,3,0,3,8,.368,.415,.579,.994,22,0,0,1,0,0,2025-06-07
133,SFG,2025-06-07,,ATL,"W, 3-2",31,31,3,5,2,1,0,2,3,0,0,0,13,.161,.161,.387,.548,12,0,0,0,0,0,2025-06-07
134,STL,2025-06-07,,LAD,"W, 2-1",36,32,2,9,8,1,0,0,2,0,1,2,11,.281,.343,.313,.655,10,0,1,1,0,0,2025-06-07
135,TBR,2025-06-07,,MIA,"L, 10-11 (10)",43,39,10,9,1,3,0,5,10,0,0,2,8,.231,.286,.692,.978,27,0,1,1,0,0,2025-06-07
136,TEX,2025-06-07,@,WSN,"W, 5-0",38,34,5,8,7,1,0,0,4,1,0,4,8,.235,.316,.265,.580,9,0,0,0,0,0,2025-06-07
137,TOR,2025-06-07,@,MIN,"W, 5-4",39,37,5,10,7,1,0,2,5,0,0,2,6,.270,.308,.459,.767,17,0,0,0,0,0,2025-06-07
138,WSN,2025-06-07,,TEX,"L, 0-5",30,28,0,3,3,0,0,0,0,0,1,1,9,.107,.167,.107,.274,3,1,1,0,0,0,2025-06-07
