Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
21,ATL,2025-06-08,@,SFG,"L, 3-4",8.0,3,4,3,1,0,3,0,6,1,0,0,31,8
22,BAL,2025-06-08,@,ATH,"L, 1-5",8.0,9,5,4,1,1,1,0,5,0,0,0,35,11
23,BOS,2025-06-08,@,NYY,"W, 11-7",9.0,10,7,7,0,3,6,0,6,0,0,0,42,16
24,CHC,2025-06-08,@,DET,"L, 0-4",8.0,10,4,4,0,0,2,0,8,0,0,0,36,12
25,CHW,2025-06-08,,KCR,"L, 5-7",9.0,16,7,7,0,2,3,0,5,0,0,0,41,19
26,CIN,2025-06-08,,ARI,"W, 4-2",9.0,5,2,2,0,1,3,0,8,0,0,0,33,8
27,CLE,2025-06-08,,HOU,"W, 4-2",9.0,7,2,2,0,0,0,0,9,0,0,0,34,7
28,COL,2025-06-08,,NYM,"L, 5-13",9.0,17,13,13,0,6,6,0,10,0,0,0,49,23
29,DET,2025-06-08,,CHC,"W, 4-0",9.0,4,0,0,0,0,3,0,12,0,0,0,33,7
30,MIA,2025-06-08,@,TBR,"L, 2-3",8.0,6,3,3,0,1,1,0,7,0,0,0,31,7
31,HOU,2025-06-08,@,CLE,"L, 2-4",8.0,9,4,3,1,1,1,1,7,0,0,0,35,10
32,KCR,2025-06-08,@,CHW,"W, 7-5",9.0,4,5,5,0,1,5,0,11,0,0,1,36,9
33,LAD,2025-06-08,@,STL,"W, 7-3",9.0,11,3,3,0,0,1,0,8,0,0,0,39,12
34,MIL,2025-06-08,,SDP,"L, 0-1",9.0,3,1,1,0,1,2,0,6,0,0,0,31,5
35,MIN,2025-06-08,,TOR,"W, 6-3",9.0,5,3,2,1,0,3,0,8,0,0,0,35,8
36,NYM,2025-06-08,@,COL,"W, 13-5",9.0,10,5,5,0,0,4,0,8,1,0,0,41,15
37,NYY,2025-06-08,,BOS,"L, 7-11",9.0,12,11,11,0,5,5,0,9,1,0,0,44,18
38,ATH,2025-06-08,,BAL,"W, 5-1",9.0,8,1,0,1,0,2,0,9,0,0,1,36,10
39,PHI,2025-06-08,@,PIT,"L, 1-2",8.0,7,2,2,0,0,3,0,12,1,0,0,34,11
40,PIT,2025-06-08,,PHI,"W, 2-1",9.0,3,1,0,1,0,3,1,7,0,0,0,31,6
41,SDP,2025-06-08,@,MIL,"W, 1-0",9.0,4,0,0,0,0,6,0,9,1,0,1,37,11
42,SEA,2025-06-08,@,LAA,"W, 3-2",9.0,2,2,2,0,1,1,0,18,0,0,0,30,3
43,SFG,2025-06-08,,ATL,"W, 4-3",9.0,6,3,3,0,0,2,0,8,1,0,1,36,9
44,STL,2025-06-08,,LAD,"L, 3-7",9.0,10,7,7,0,1,3,0,8,2,0,0,42,15
45,TBR,2025-06-08,,MIA,"W, 3-2",9.0,7,2,2,0,0,1,0,7,0,0,1,34,8
46,TEX,2025-06-08,@,WSN,"W, 4-2",9.0,6,2,2,0,1,2,0,11,0,0,0,33,9
47,TOR,2025-06-08,@,MIN,"L, 3-6",8.0,12,6,6,0,2,8,0,7,0,0,0,43,21
48,WSN,2025-06-08,,TEX,"L, 2-4",9.0,11,4,3,1,2,2,0,7,0,0,0,39,14
49,LAA,2025-06-07,,SEA,"W, 8-6",9.0,14,6,6,0,2,3,0,8,0,0,0,42,17
50,ARI,2025-06-07,@,CIN,"L, 1-13",8.0,11,13,13,0,2,7,0,6,1,0,0,43,19
51,ATL,2025-06-07,@,SFG,"L, 2-3",8.2,5,3,3,0,2,0,0,13,0,0,0,31,5
52,BAL,2025-06-07,@,ATH,"W, 7-4",9.0,8,4,4,0,0,8,0,14,1,0,0,43,17
53,BOS,2025-06-07,@,NYY,"W, 10-7",9.0,7,7,6,1,1,3,0,15,0,1,0,37,10
54,CHC,2025-06-07,@,DET,"W, 6-1",9.0,6,1,1,0,0,2,0,7,0,0,0,34,8
55,CHW,2025-06-07,,KCR,"W, 4-1",9.0,8,1,1,0,1,3,0,9,0,0,1,36,11
56,CIN,2025-06-07,,ARI,"W, 13-1",9.0,7,1,1,0,1,3,0,8,0,0,0,36,10
57,CLE,2025-06-07,,HOU,"L, 3-5 (10)",10.0,6,5,4,1,1,3,0,7,0,0,1,39,9
58,COL,2025-06-07,,NYM,"L, 1-8",9.0,12,8,8,0,3,2,0,5,1,0,0,42,16
59,DET,2025-06-07,,CHC,"L, 1-6",9.0,7,6,6,0,5,1,0,8,0,0,0,35,8
60,MIA,2025-06-07,@,TBR,"W, 11-10 (10)",10.0,9,10,9,1,5,2,0,8,1,0,0,43,13
61,HOU,2025-06-07,@,CLE,"W, 5-3 (10)",10.0,6,3,3,0,1,8,0,15,1,0,0,44,15
62,KCR,2025-06-07,@,CHW,"L, 1-4",8.0,9,4,4,0,2,1,0,9,0,0,1,34,10
63,LAD,2025-06-07,@,STL,"L, 1-2",8.0,9,2,2,0,0,2,0,11,1,0,0,36,12
64,MIL,2025-06-07,,SDP,"W, 4-3",9.0,8,3,3,0,0,4,0,10,0,0,0,39,12
65,MIN,2025-06-07,,TOR,"L, 4-5",9.0,10,5,5,0,2,2,0,6,0,0,0,39,12
66,NYM,2025-06-07,@,COL,"W, 8-1",9.0,10,1,1,0,1,0,0,9,0,0,0,36,11
67,NYY,2025-06-07,,BOS,"L, 7-10",9.0,14,10,10,0,1,5,0,8,1,0,0,45,20
68,ATH,2025-06-07,,BAL,"L, 4-7",9.0,11,7,6,1,2,4,0,8,1,0,0,42,17
69,PHI,2025-06-07,@,PIT,"L, 1-2",8.0,5,2,2,0,1,3,0,5,0,0,0,31,8
70,PIT,2025-06-07,,PHI,"W, 2-1",9.0,4,1,1,0,1,0,0,8,0,0,1,30,4
71,SDP,2025-06-07,@,MIL,"L, 3-4",8.0,8,4,2,2,1,5,0,2,0,0,0,35,13
72,SEA,2025-06-07,@,LAA,"L, 6-8",8.0,11,8,6,2,3,4,0,6,2,0,3,42,18
73,SFG,2025-06-07,,ATL,"W, 3-2",9.0,7,2,2,0,1,2,1,10,0,0,0,36,9
74,STL,2025-06-07,,LAD,"W, 2-1",9.0,9,1,1,0,0,5,0,6,0,0,1,40,14
75,TBR,2025-06-07,,MIA,"L, 10-11 (10)",10.0,13,11,10,1,1,3,0,9,0,0,0,42,16
76,TEX,2025-06-07,@,WSN,"W, 5-0",9.0,3,0,0,0,0,1,0,9,1,0,0,30,5
77,TOR,2025-06-07,@,MIN,"W, 5-4",9.0,7,4,4,0,2,4,0,7,1,0,0,37,12
78,WSN,2025-06-07,,TEX,"L, 0-5",9.0,8,5,4,1,0,4,0,8,0,1,0,38,12
79,LAA,2025-06-06,,SEA,"W, 5-4",9.0,8,4,4,0,0,3,1,5,0,0,0,37,11
80,ARI,2025-06-06,@,CIN,"L, 3-4 (10)",9.1,9,4,3,1,2,4,0,10,0,1,1,41,13
81,ATL,2025-06-06,@,SFG,"L, 4-5 (10)",9.2,8,5,3,2,0,3,0,7,0,0,2,38,11
82,BAL,2025-06-06,@,ATH,"L, 4-5",8.0,11,5,5,0,0,1,0,8,0,0,1,36,12
83,BOS,2025-06-06,@,NYY,"L, 6-9",8.0,14,9,7,2,3,4,0,10,1,0,0,43,20
84,CHC,2025-06-06,@,DET,"L, 1-3",8.0,8,3,3,0,2,1,0,7,0,0,0,32,9
85,CHW,2025-06-06,,KCR,"W, 7-2",9.0,7,2,2,0,2,1,0,8,1,0,0,35,9
86,CIN,2025-06-06,,ARI,"W, 4-3 (10)",10.0,6,3,3,0,2,1,0,12,0,0,0,35,7
87,CLE,2025-06-06,,HOU,"L, 2-4",9.0,10,4,4,0,1,6,0,4,1,1,0,41,17
88,COL,2025-06-06,,NYM,"L, 2-4",9.0,10,4,4,0,0,5,0,10,1,0,1,43,16
89,DET,2025-06-06,,CHC,"W, 3-1",9.0,9,1,1,0,0,0,0,6,0,0,0,34,9
90,MIA,2025-06-06,@,TBR,"L, 3-4",8.0,11,4,2,2,0,3,0,10,0,0,1,37,15
91,HOU,2025-06-06,@,CLE,"W, 4-2",9.0,9,2,2,0,1,1,0,9,0,0,0,33,10
92,KCR,2025-06-06,@,CHW,"L, 2-7",8.0,7,7,5,2,1,7,0,6,0,0,1,38,15
93,LAD,2025-06-06,@,STL,"L, 0-5",8.0,7,5,5,0,2,3,0,6,0,0,0,33,10
94,MIL,2025-06-06,,SDP,"L, 0-2",9.0,8,2,2,0,1,3,0,12,0,0,0,37,11
95,MIN,2025-06-06,,TOR,"L, 4-6",9.0,7,6,6,0,2,1,0,4,1,0,0,36,10
96,NYM,2025-06-06,@,COL,"W, 4-2",9.0,9,2,2,0,1,3,0,8,0,0,0,35,12
97,NYY,2025-06-06,,BOS,"W, 9-6",9.0,6,6,6,0,2,4,0,12,2,0,0,39,12
98,ATH,2025-06-06,,BAL,"W, 5-4",9.0,8,4,4,0,2,6,0,9,0,0,2,41,15
99,PHI,2025-06-06,@,PIT,"L, 4-5",8.2,11,5,5,0,2,4,0,8,0,0,0,38,15
100,PIT,2025-06-06,,PHI,"W, 5-4",9.0,7,4,4,0,0,3,0,10,0,0,0,37,10
101,SDP,2025-06-06,@,MIL,"W, 2-0",9.0,4,0,0,0,0,6,0,8,1,0,0,37,11
102,SEA,2025-06-06,@,LAA,"L, 4-5",8.0,7,5,5,0,1,1,0,7,1,0,1,33,10
103,SFG,2025-06-06,,ATL,"W, 5-4 (10)",10.0,6,4,4,0,1,7,1,10,2,0,1,45,15
104,STL,2025-06-06,,LAD,"W, 5-0",9.0,10,0,0,0,0,0,0,9,0,0,0,36,10
105,TBR,2025-06-06,,MIA,"W, 4-3",9.0,11,3,3,0,2,0,0,6,0,0,0,37,11
106,TEX,2025-06-06,@,WSN,"L, 0-2",8.0,5,2,2,0,1,0,0,2,0,0,0,29,5
107,TOR,2025-06-06,@,MIN,"W, 6-4",9.0,7,4,4,0,1,4,0,11,0,0,0,38,11
108,WSN,2025-06-06,,TEX,"W, 2-0",9.0,2,0,0,0,0,1,0,8,1,0,0,32,5
109,KCR,2025-06-05 (2),@,STL,"W, 7-5",9.0,7,5,5,0,1,4,0,13,2,0,0,39,13
110,STL,2025-06-05 (2),,KCR,"L, 5-7",9.0,12,7,7,0,2,3,0,6,0,0,0,41,15
111,KCR,2025-06-05 (1),@,STL,"L, 5-6 (10)",9.1,8,6,4,2,1,3,1,3,1,0,0,40,12
112,STL,2025-06-05 (1),,KCR,"W, 6-5 (10)",10.0,12,5,4,1,1,2,1,4,0,0,0,43,14
113,ARI,2025-06-05,@,ATL,"W, 11-10",9.0,12,10,9,1,3,4,0,9,0,0,1,41,16
114,ATL,2025-06-05,,ARI,"L, 10-11",9.0,12,11,11,0,3,6,0,7,0,0,0,43,19
115,BAL,2025-06-05,@,SEA,"W, 4-3",9.0,9,3,3,0,1,0,0,12,0,0,0,36,9
116,CHC,2025-06-05,@,WSN,"W, 7-1",9.0,8,1,0,1,0,1,0,1,1,0,0,36,10
117,CHW,2025-06-05,,DET,"W, 3-2 (10)",10.0,8,2,2,0,1,4,1,9,0,0,1,40,12
118,CLE,2025-06-05,@,NYY,"L, 0-4",8.0,10,4,4,0,1,3,2,5,1,0,0,37,14
119,DET,2025-06-05,@,CHW,"L, 2-3 (10)",9.1,11,3,2,1,0,6,1,5,0,0,0,42,17
120,HOU,2025-06-05,@,PIT,"W, 8-2",9.0,5,2,2,0,0,4,0,16,0,0,0,36,10
121,LAD,2025-06-05,,NYM,"W, 6-5",9.0,11,5,5,0,3,7,1,7,1,0,1,45,19
122,MIN,2025-06-05,@,ATH,"L, 3-14",8.0,17,14,14,0,4,6,0,9,0,0,1,47,23
123,NYM,2025-06-05,@,LAD,"L, 5-6",8.0,9,6,4,2,0,4,1,7,0,0,1,36,13
124,NYY,2025-06-05,,CLE,"W, 4-0",9.0,3,0,0,0,0,2,0,10,0,0,0,32,5
125,ATH,2025-06-05,,MIN,"W, 14-3",9.0,5,3,3,0,1,5,0,7,0,0,0,35,11
126,PHI,2025-06-05,@,TOR,"L, 1-9",8.0,14,9,9,0,1,2,0,4,0,0,0,39,16
127,PIT,2025-06-05,,HOU,"L, 2-8",9.0,10,8,8,0,2,2,0,7,0,0,0,39,12
128,SDP,2025-06-05,@,SFG,"L, 2-3",8.0,6,3,3,0,0,4,0,11,0,0,0,34,10
129,SEA,2025-06-05,,BAL,"L, 3-4",9.0,6,4,4,0,2,2,0,10,0,0,2,35,8
130,SFG,2025-06-05,,SDP,"W, 3-2",9.0,7,2,2,0,1,1,0,12,0,0,1,34,8
131,TBR,2025-06-05,,TEX,"W, 4-3",9.0,8,3,3,0,3,3,1,13,0,0,0,35,11
132,TEX,2025-06-05,@,TBR,"L, 3-4",8.2,7,4,4,0,1,2,0,11,0,0,1,35,9
133,TOR,2025-06-05,,PHI,"W, 9-1",9.0,5,1,1,0,0,2,0,8,0,0,0,34,7
134,WSN,2025-06-05,,CHC,"L, 1-7",9.0,15,7,7,0,2,4,0,7,0,0,0,47,20
