Rk,Player,Date,Age,Team,Unnamed: 5,Opp,Result,"App,Dec",IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR,Pos
18,Dennis Santana,2025-06-19 (2),29-068,PIT,@,DET,"W, 8-4 (10)",9-9,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
19,Paul Skenes,2025-06-19 (2),23-021,PIT,@,DET,"W, 8-4 (10)",GS-6,6.0,3,2,2,0,0,5,0,9,0,0,1,25,8,P
20,Mike Vasil,2025-06-19 (2),25-092,CHW,,STL,"L, 6-8 (10)",GS-4,3.2,7,6,6,0,2,1,0,6,1,0,0,20,9,P
21,Will Vest,2025-06-19 (2),30-013,DET,,PIT,"L, 4-8 (10)",9-9,1.0,1,0,0,0,0,1,0,3,0,0,0,5,2,P
22,Owen White,2025-06-19 (2),25-314,CHW,,STL,"L, 6-8 (10)",6-8,2.1,2,0,0,0,0,1,0,1,0,0,0,9,3,P
23,Cam Booser,2025-06-19 (1),33-046,CHW,,STL,"L, 4-5","8-8, BL",0.2,3,3,2,1,1,1,0,0,0,0,1,7,5,P
24,Ryan Borucki,2025-06-19 (1),31-080,PIT,@,DET,"L, 2-9",8-GF(8),1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
25,Sean Burke,2025-06-19 (1),25-183,CHW,,STL,"L, 4-5",GS-6,5.1,4,2,1,1,0,2,0,7,0,0,0,22,6,P
26,Brandon Eisert,2025-06-19 (1),27-151,CHW,,STL,"L, 4-5","6-6,BS",0.2,0,0,0,0,0,2,1,1,0,0,0,4,2,P
27,Erick Fedde,2025-06-19 (1),32-114,STL,@,CHW,"W, 5-4",GS-5,5.0,6,2,1,1,0,2,0,4,0,0,0,24,9,P
28,Andre Granillo,2025-06-19 (1),25-038,STL,@,CHW,"W, 5-4","7-7, W",0.1,0,0,0,0,0,0,0,0,0,0,1,1,0,P
29,Andrew Heaney,2025-06-19 (1),34-014,PIT,@,DET,"L, 2-9","GS-4, L",4.0,8,7,7,0,0,3,0,2,0,0,0,23,11,P
30,Ryan Helsley,2025-06-19 (1),30-336,STL,@,CHW,"W, 5-4","9-GF, S",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
31,Carlos Hernández,2025-06-19 (1),28-100,DET,,PIT,"W, 9-2",6-7,1.1,0,0,0,0,0,0,0,2,0,0,0,4,0,P
32,Phil Maton,2025-06-19 (1),32-086,STL,@,CHW,"W, 5-4","8-8, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
33,Steven Matz,2025-06-19 (1),34-021,STL,@,CHW,"W, 5-4",6-7,1.2,3,2,2,0,1,1,0,4,0,0,1,9,5,P
34,Chase Shugart,2025-06-19 (1),28-238,PIT,@,DET,"L, 2-9",5-7,3.0,4,2,2,0,1,0,0,1,1,0,0,14,5,P
35,Tarik Skubal,2025-06-19 (1),28-211,DET,,PIT,"W, 9-2","GS-6, W",5.2,6,2,2,0,0,3,0,6,0,0,0,26,9,P
36,Dylan Smith,2025-06-19 (1),25-022,DET,,PIT,"W, 9-2",8-GF,2.0,0,0,0,0,0,1,0,1,0,0,0,7,1,P
37,Grant Taylor,2025-06-19 (1),23-030,CHW,,STL,"L, 4-5","7-7, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
38,Steven Wilson,2025-06-19 (1),30-299,CHW,,STL,"L, 4-5",8-GF,1.1,1,0,0,0,0,1,0,2,0,0,0,6,2,P
39,Bryan Abreu,2025-06-19,28-058,HOU,@,ATH,"L, 4-6 (10)",8-8,1.0,1,0,0,0,0,1,0,2,0,0,0,5,2,P
40,Jason Adam,2025-06-19,33-319,SDP,@,LAD,"W, 5-3",8-8,1.0,1,0,0,0,0,0,0,3,0,0,0,4,1,P
41,Tyler Anderson,2025-06-19,35-171,LAA,@,NYY,"L, 3-7","GS-6, L",6.0,8,4,4,0,2,2,0,4,0,0,0,25,10,P
42,Shawn Armstrong,2025-06-19,34-281,TEX,,KCR,"L, 1-4","GS-1, L",1.0,1,2,2,0,1,1,0,1,0,0,0,5,2,P
43,Aaron Ashby,2025-06-19,27-026,MIL,@,CHC,"W, 8-7",6-7,1.2,3,2,2,0,1,0,0,1,0,0,1,8,3,P
44,Sam Bachman,2025-06-19,25-262,LAA,@,NYY,"L, 3-7",7-7,1.0,2,1,1,0,0,0,0,1,0,0,0,4,2,P
45,Bryan Baker,2025-06-19,30-199,BAL,@,TBR,"W, 4-1","8-8, H",0.1,0,0,0,0,0,1,0,0,0,0,0,2,1,P
46,Félix Bautista,2025-06-19,29-364,BAL,@,TBR,"W, 4-1","9-GF, S",1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
47,Valente Bellozo,2025-06-19,25-166,MIA,,PHI,"L, 1-2",9-GF,1.0,2,0,0,0,0,0,0,1,0,0,0,4,2,P
48,Anthony Bender,2025-06-19,30-136,MIA,,PHI,"L, 1-2","8-8, L",0.2,1,1,1,0,1,0,0,0,0,0,0,3,1,P
49,Ryan Bergert,2025-06-19,25-103,SDP,@,LAD,"W, 5-3",GS-5,4.2,3,0,0,0,0,1,0,3,0,0,0,18,4,P
50,Huascar Brazobán,2025-06-19,35-247,NYM,@,ATL,"L, 1-7",5-6,0.2,2,4,4,0,0,3,0,0,0,0,0,7,5,P
51,Justin Bruihl,2025-06-19,27-358,TOR,,ARI,"L, 5-9",8-9,1.2,0,0,0,0,0,1,0,2,0,0,0,5,1,P
52,Zach Brzykcy,2025-06-19,25-342,WSN,,COL,"W, 4-3 (11)",10-10,1.0,0,0,0,0,0,1,0,1,0,0,0,4,1,P
53,Brock Burke,2025-06-19,28-319,LAA,@,NYY,"L, 3-7",8-GF(8),1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
54,Génesis Cabrera,2025-06-19,28-252,CHC,,MIL,"L, 7-8",5-5,1.0,2,3,3,0,1,1,0,0,0,0,0,6,3,P
55,Edward Cabrera,2025-06-19,27-067,MIA,,PHI,"L, 1-2",GS-7,6.1,2,1,1,0,0,3,0,5,0,0,0,22,5,P
56,Danny Coulombe,2025-06-19,35-236,MIN,@,CIN,"W, 12-5",7-7,0.1,0,0,0,0,0,1,0,1,0,0,1,2,1,P
57,Enyel De Los Santos,2025-06-19,29-176,ATL,,NYM,"W, 7-1",7-7,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
58,Anthony DeSclafani,2025-06-19,35-062,ARI,@,TOR,"W, 9-5",7-8,2.0,5,4,3,1,2,0,0,1,1,0,0,11,6,P
59,Chase Dollander,2025-06-19,23-236,COL,@,WSN,"L, 3-4 (11)",GS-6,6.0,6,2,2,0,1,0,0,2,0,0,0,22,7,P
60,Seranthony Domínguez,2025-06-19,30-206,BAL,@,TBR,"W, 4-1","7-7, H",1.0,1,0,0,0,0,1,0,2,0,0,1,5,2,P
61,Camilo Doval,2025-06-19,27-350,SFG,,CLE,"W, 2-1","9-GF, S",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
62,Nic Enright,2025-06-19,28-162,CLE,@,SFG,"L, 1-2","7-8,BS",0.2,2,0,0,0,0,0,0,1,0,0,0,4,2,P
63,Carlos Estévez,2025-06-19,32-173,KCR,@,TEX,"W, 4-1","9-GF, S",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
64,Jeremiah Estrada,2025-06-19,26-230,SDP,@,LAD,"W, 5-3","7-7, H",1.0,1,0,0,0,0,1,0,0,0,0,1,5,2,P
65,Jose A. Ferrer,2025-06-19,25-108,WSN,,COL,"W, 4-3 (11)",7-8,1.2,2,0,0,0,0,0,0,2,0,0,0,6,2,P
66,Matt Festa,2025-06-19,32-100,CLE,@,SFG,"L, 1-2","7-7, HL",0.1,1,2,2,0,0,1,0,0,0,0,0,3,2,P
67,Kyle Finnegan,2025-06-19,33-288,WSN,,COL,"W, 4-3 (11)",8-9,1.1,0,0,0,0,0,0,0,1,0,0,0,4,0,P
68,Braydon Fisher,2025-06-19,24-328,TOR,,ARI,"L, 5-9",9-GF,0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,P
69,Chris Flexen,2025-06-19,30-353,CHC,,MIL,"L, 7-8",6-8,3.0,1,0,0,0,0,1,0,3,0,0,0,10,2,P
70,Robert Garcia,2025-06-19,29-005,TEX,,KCR,"L, 1-4",9-GF,1.0,1,1,1,0,1,0,0,1,0,0,0,4,1,P
71,Kevin Gausman,2025-06-19,34-164,TOR,,ARI,"L, 5-9","GS-5, L",4.1,7,7,7,0,2,3,0,4,1,0,0,24,11,P
72,Ian Gibaut,2025-06-19,31-212,CIN,,MIN,"L, 5-12",6-7,1.2,2,0,0,0,0,1,0,0,0,0,0,8,3,P
73,Cade Gibson,2025-06-19,27-121,MIA,,PHI,"L, 1-2","7-8,BS",1.0,1,0,0,0,0,0,0,0,1,0,1,5,2,P
74,J.T. Ginn,2025-06-19,26-030,ATH,,HOU,"W, 6-4 (10)","7-8, H",1.2,2,2,2,0,0,1,0,0,0,0,0,7,3,P
75,Colton Gordon,2025-06-19,26-181,HOU,@,ATH,"L, 4-6 (10)",GS-6,5.0,7,3,2,1,2,1,0,4,0,0,0,24,9,P
76,Josh Hader,2025-06-19,31-073,HOU,@,ATH,"L, 4-6 (10)","9-GF(10), L",1.1,1,2,1,1,1,0,0,2,0,0,1,5,1,P
77,Justin Hagenman,2025-06-19,28-255,NYM,@,ATL,"L, 1-7",6-GF(8),2.2,2,0,0,0,0,0,0,1,0,0,0,10,2,P
78,Seth Halvorsen,2025-06-19,25-121,COL,@,WSN,"L, 3-4 (11)","11-GF(11), BL",0.2,1,2,1,1,1,0,0,0,0,0,0,3,1,P
79,Cole Henry,2025-06-19,25-339,WSN,,COL,"W, 4-3 (11)",6-6,0.2,0,0,0,0,0,0,0,2,0,0,0,2,0,P
80,Jimmy Herget,2025-06-19,31-283,COL,@,WSN,"L, 3-4 (11)",7-8,1.2,0,0,0,0,0,0,0,1,0,0,0,5,0,P
81,Clay Holmes,2025-06-19,32-084,NYM,@,ATL,"L, 1-7","GS-5, L",4.2,4,3,3,0,0,6,0,5,0,0,0,24,10,P
82,Griffin Jax,2025-06-19,30-209,MIN,@,CIN,"W, 12-5",8-8,1.0,2,0,0,0,0,0,0,2,0,0,0,5,2,P
83,Jakob Junis,2025-06-19,32-276,CLE,@,SFG,"L, 1-2",8-GF(8),1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,P
84,Michael Kelly,2025-06-19,32-286,ATH,,HOU,"W, 6-4 (10)","10-GF(10), W",1.0,0,0,0,0,0,1,0,0,0,0,0,3,1,P
85,Orion Kerkering,2025-06-19,24-076,PHI,@,MIA,"W, 2-1","9-GF, S",1.0,1,0,0,0,0,0,0,0,0,0,0,5,2,P
86,Jared Koenig,2025-06-19,31-146,MIL,@,CHC,"W, 8-7","7-7, H",0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
87,Jacob Latz,2025-06-19,29-072,TEX,,KCR,"L, 1-4",2-7,5.2,3,1,1,0,1,1,0,0,0,0,0,20,4,P
88,Dylan Lee,2025-06-19,30-322,ATL,,NYM,"W, 7-1",8-8,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
89,Mark Leiter Jr.,2025-06-19,34-098,NYY,,LAA,"W, 7-3","7-7, H",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
90,Jack Little,2025-06-19,27-160,LAD,,SDP,"L, 3-5",8-GF,2.0,4,2,2,0,0,1,0,1,1,0,0,11,6,P
91,Jonathan Loáisiga,2025-06-19,30-229,NYY,,LAA,"W, 7-3","8-8, H",1.0,1,0,0,0,0,0,0,0,0,0,0,4,1,P
92,Jacob Lopez,2025-06-19,27-100,ATH,,HOU,"W, 6-4 (10)",GS-6,6.0,4,1,1,0,0,3,0,9,2,0,0,27,9,P
93,Ryan Loutos,2025-06-19,26-141,WSN,,COL,"W, 4-3 (11)","11-GF(11), W",1.0,1,1,0,1,0,0,0,1,0,0,0,4,1,P
94,Nick Martinez,2025-06-19,34-318,CIN,,MIN,"L, 5-12","GS-3, L",2.2,7,7,7,0,3,1,0,4,1,0,0,17,9,P
95,Yuki Matsui,2025-06-19,29-232,SDP,@,LAD,"W, 5-3","9-GF, S",0.1,0,0,0,0,0,1,0,1,0,0,1,2,1,P
96,Trevor Megill,2025-06-19,31-196,MIL,@,CHC,"W, 8-7","9-GF, S",1.0,0,0,0,0,0,1,0,1,0,0,0,3,1,P
97,Luis Mey,2025-06-19,23-360,CIN,,MIN,"L, 5-12",8-GF,1.1,1,1,1,0,0,3,0,1,0,0,0,8,4,P
98,Mason Miller,2025-06-19,26-299,ATH,,HOU,"W, 6-4 (10)","8-9,BS",1.1,2,1,1,0,1,0,0,1,0,0,0,6,2,P
99,Shelby Miller,2025-06-19,34-252,ARI,@,TOR,"W, 9-5",9-GF,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
100,Rafael Montero,2025-06-19,34-245,ATL,,NYM,"W, 7-1",9-GF,1.0,1,0,0,0,0,0,0,2,0,0,0,4,1,P
101,Adrián Morejón,2025-06-19,26-112,SDP,@,LAD,"W, 5-3","5-6, W",1.1,0,0,0,0,0,0,0,0,0,0,0,4,0,P
102,Juan Morillo,2025-06-19,26-092,ARI,@,TOR,"W, 9-5",6-6,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
103,Charlie Morton,2025-06-19,41-219,BAL,@,TBR,"W, 4-1","GS-6, W",6.0,6,1,1,0,0,0,0,7,1,0,0,22,7,P
104,Ryne Nelson,2025-06-19,27-138,ARI,@,TOR,"W, 9-5","GS-6, W",5.2,1,1,1,0,1,2,0,4,1,0,0,20,4,P
105,Héctor Neris,2025-06-19,36-005,LAA,@,NYY,"L, 3-7",8-8,0.0,1,2,2,0,0,1,0,0,0,0,0,2,2,P
106,Steven Okert,2025-06-19,33-345,HOU,@,ATH,"L, 4-6 (10)",7-7,1.0,1,1,1,0,1,1,0,2,0,0,0,5,2,P
107,Kaleb Ort,2025-06-19,33-134,HOU,@,ATH,"L, 4-6 (10)",6-6,1.0,1,0,0,0,0,0,0,1,0,0,0,3,1,P
108,Chris Paddack,2025-06-19,29-162,MIN,@,CIN,"W, 12-5","GS-5, W",5.0,6,4,4,0,1,0,0,3,0,0,0,21,6,P
109,Freddy Peralta,2025-06-19,29-015,MIL,@,CHC,"W, 8-7","GS-5, W",5.0,2,3,3,0,2,2,0,6,1,0,0,20,5,P
110,Drew Pomeranz,2025-06-19,36-209,CHC,,MIL,"L, 7-8",9-GF,1.0,1,0,0,0,0,1,1,2,0,0,0,5,2,P
111,Drew Rasmussen,2025-06-19,29-327,TBR,,BAL,"L, 1-4","GS-6, L",5.1,4,2,2,0,0,3,0,5,1,0,0,22,8,P
112,Sean Reynolds,2025-06-19,27-061,SDP,@,LAD,"W, 5-3",9-9,0.1,0,2,2,0,0,2,0,0,0,0,0,3,2,P
113,Lyon Richardson,2025-06-19,25-152,CIN,,MIN,"L, 5-12",3-4,1.0,3,2,2,0,0,1,0,2,0,0,0,7,4,P
114,Carlos Rodón,2025-06-19,32-191,NYY,,LAA,"W, 7-3","GS-6, W",6.0,4,3,3,0,3,1,0,7,1,0,0,24,6,P
115,Randy Rodríguez,2025-06-19,25-287,SFG,,CLE,"W, 2-1","8-8, H",1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
116,Taylor Rogers,2025-06-19,34-184,CIN,,MIN,"L, 5-12",7-8,1.0,3,2,2,0,1,0,0,2,0,0,0,6,3,P
117,Ryan Rolison,2025-06-19,27-343,COL,@,WSN,"L, 3-4 (11)",10-10,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
118,Cristopher Sánchez,2025-06-19,28-189,PHI,@,MIA,"W, 2-1","GS-8, W",8.0,5,1,1,0,0,0,0,4,0,0,0,28,5,P
119,Cole Sands,2025-06-19,27-337,MIN,@,CIN,"W, 12-5",7-7,0.2,2,1,1,0,0,0,0,0,0,0,1,4,2,P
120,John Schreiber,2025-06-19,31-106,KCR,@,TEX,"W, 4-1","7-7, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
121,Paxton Schultz,2025-06-19,27-165,TOR,,ARI,"L, 5-9",5-7,2.2,2,2,2,0,0,1,0,1,0,0,0,11,3,P
122,Connor Seabold,2025-06-19,29-146,TBR,,BAL,"L, 1-4",7-GF,3.0,1,0,0,0,0,2,0,3,0,0,0,12,3,P
123,Gregory Soto,2025-06-19,30-128,BAL,@,TBR,"W, 4-1","8-8, H",0.2,1,0,0,0,0,1,0,2,0,0,0,4,2,P
124,Spencer Strider,2025-06-19,26-234,ATL,,NYM,"W, 7-1","GS-6, W",6.0,5,1,1,0,0,1,0,8,0,0,0,24,6,P
125,Robert Suarez,2025-06-19,34-110,SDP,@,LAD,"W, 5-3",9-9,0.1,1,1,1,0,0,0,0,0,1,0,0,3,2,P
126,Brent Suter,2025-06-19,35-294,CIN,,MIN,"L, 5-12",4-5,1.1,1,0,0,0,0,2,0,1,0,0,0,7,3,P
127,Jameson Taillon,2025-06-19,33-213,CHC,,MIL,"L, 7-8","GS-4, L",4.0,8,5,5,0,2,1,0,2,0,0,0,20,9,P
128,Justin Topa,2025-06-19,34-104,MIN,@,CIN,"W, 12-5",9-GF,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
129,Lou Trivino,2025-06-19,33-261,LAD,,SDP,"L, 3-5",7-7,0.2,0,0,0,0,0,0,0,0,1,0,0,3,1,P
130,Edwin Uceta,2025-06-19,27-161,TBR,,BAL,"L, 1-4",6-6,0.2,1,2,2,0,1,1,0,1,0,0,0,4,2,P
131,Abner Uribe,2025-06-19,24-364,MIL,@,CHC,"W, 8-7","8-8, H",1.0,1,2,2,0,0,2,0,1,1,0,0,7,4,P
132,Louis Varland,2025-06-19,27-192,MIN,@,CIN,"W, 12-5",6-6,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
133,Victor Vodnik,2025-06-19,25-253,COL,@,WSN,"L, 3-4 (11)",8-9,1.1,1,0,0,0,0,0,0,2,0,0,0,5,1,P
134,Michael Wacha,2025-06-19,33-353,KCR,@,TEX,"W, 4-1","GS-6, W",6.0,2,1,1,0,0,2,0,5,0,0,0,23,5,P
135,Logan Webb,2025-06-19,28-213,SFG,,CLE,"W, 2-1","GS-7, W",7.0,7,1,1,0,0,0,0,9,0,0,0,28,7,P
136,Gavin Williams,2025-06-19,25-328,CLE,@,SFG,"L, 1-2",GS-6,6.0,2,0,0,0,0,3,0,6,1,0,0,23,7,P
137,Devin Williams,2025-06-19,30-271,NYY,,LAA,"W, 7-3",9-GF,1.0,0,0,0,0,0,0,0,3,1,0,0,4,1,P
138,Trevor Williams,2025-06-19,33-055,WSN,,COL,"W, 4-3 (11)",GS-6,5.1,8,2,2,0,0,1,0,6,0,0,0,24,9,P
139,Cole Winn,2025-06-19,25-206,TEX,,KCR,"L, 1-4",7-8,1.1,1,0,0,0,0,2,1,0,0,0,0,7,3,P
140,Yoshinobu Yamamoto,2025-06-19,26-306,LAD,,SDP,"L, 3-5","GS-7, L",6.1,7,3,3,0,1,0,0,5,0,0,0,25,7,P
141,Ángel Zerpa,2025-06-19,25-265,KCR,@,TEX,"W, 4-1","8-8, H",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
142,Ty Adcock,2025-06-18,28-131,NYM,@,ATL,"L, 0-5",7-7,1.0,1,1,1,0,1,0,0,1,0,0,0,4,1,P
143,Logan Allen,2025-06-18,26-286,CLE,@,SFG,"W, 4-2","GS-6, W",5.1,4,2,2,0,1,2,0,4,0,0,0,21,6,P
144,Shawn Armstrong,2025-06-18,34-280,TEX,,KCR,"L, 3-6",6-6,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
145,Lake Bachar,2025-06-18,30-015,MIA,,PHI,"L, 2-4",6-8,2.1,2,0,0,0,0,2,0,3,0,0,0,10,4,P
146,Bryan Baker,2025-06-18,30-198,BAL,@,TBR,"L, 8-12",8-GF(8),1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
147,Eduard Bazardo,2025-06-18,29-290,SEA,,BOS,"L, 1-3",9-GF,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
148,Jake Bird,2025-06-18,29-196,COL,@,WSN,"W, 3-1","6-6, H",0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
149,Spencer Bivens,2025-06-18,30-355,SFG,,CLE,"L, 2-4",5-6,1.1,0,0,0,0,0,0,0,1,0,0,0,4,0,P
150,Paul Blackburn,2025-06-18,31-196,NYM,@,ATL,"L, 0-5","GS-4, L",3.2,4,4,3,1,1,2,0,2,0,0,0,17,6,P
151,Scott Blewett,2025-06-18,29-069,BAL,@,TBR,"L, 8-12",3-4,1.2,3,1,1,0,0,0,0,0,0,0,0,8,3,P
152,Taj Bradley,2025-06-18,24-090,TBR,,BAL,"W, 12-8",GS-2,1.1,6,7,6,1,2,1,0,2,0,0,0,12,8,P
153,Connor Brogdon,2025-06-18,30-140,LAA,@,NYY,"W, 3-2","8-8, H",0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,P
154,Justin Bruihl,2025-06-18,27-357,TOR,,ARI,"W, 8-1",8-8,1.0,1,0,0,0,0,0,0,2,1,0,0,5,2,P
155,Kris Bubic,2025-06-18,27-303,KCR,@,TEX,"W, 6-3","GS-6, W",5.1,9,3,3,0,0,1,0,6,1,0,0,26,11,P
156,Brock Burke,2025-06-18,28-318,LAA,@,NYY,"W, 3-2",6-7,1.0,1,0,0,0,0,0,0,0,0,0,0,3,1,P
157,José Buttó,2025-06-18,27-091,NYM,@,ATL,"L, 0-5",4-5,1.1,1,0,0,0,0,1,0,0,0,0,1,6,2,P
158,Yennier Cano,2025-06-18,31-101,BAL,@,TBR,"L, 8-12",5-5,0.2,4,4,4,0,1,1,0,0,0,0,0,7,5,P
159,José Castillo,2025-06-18,29-159,NYM,@,ATL,"L, 0-5",6-6,1.0,1,0,0,0,0,1,0,2,0,0,1,5,2,P
160,Luis Castillo,2025-06-18,32-188,SEA,,BOS,"L, 1-3","GS-6, L",6.0,3,3,3,0,2,2,0,5,1,0,0,24,6,P
161,Aroldis Chapman,2025-06-18,37-110,BOS,@,SEA,"W, 3-1","8-8, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
162,Emmanuel Clase,2025-06-18,27-092,CLE,@,SFG,"W, 4-2","9-GF, S",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
163,Garrett Cleavinger,2025-06-18,31-056,TBR,,BAL,"W, 12-8",5-6,2.0,0,0,0,0,0,0,0,1,1,0,0,7,1,P
164,Patrick Corbin,2025-06-18,35-334,TEX,,KCR,"L, 3-6","GS-5, L",5.0,6,4,4,0,1,2,0,4,0,0,0,22,8,P
165,Garrett Crochet,2025-06-18,25-362,BOS,@,SEA,"W, 3-1","GS-6, W",6.0,6,1,1,0,0,0,0,8,0,0,2,24,6,P
166,Steven Cruz,2025-06-18,26-003,KCR,@,TEX,"W, 6-3","8-8, H",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
167,Fernando Cruz,2025-06-18,35-082,NYY,,LAA,"L, 2-3","7-8, L",1.0,0,1,1,0,0,3,0,2,0,0,1,6,3,P
168,Yerry De los Santos,2025-06-18,27-188,NYY,,LAA,"L, 2-3",6-6,0.1,1,0,0,0,0,1,0,0,0,0,0,3,2,P
169,Seranthony Domínguez,2025-06-18,30-205,BAL,@,TBR,"L, 8-12",5-6,1.1,2,0,0,0,0,0,0,0,0,0,0,4,2,P
170,Camilo Doval,2025-06-18,27-349,SFG,,CLE,"L, 2-4",9-GF,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
171,Shawn Dubin,2025-06-18,29-285,HOU,@,ATH,"W, 11-4",7-8,2.0,0,0,0,0,0,0,0,3,0,0,0,6,0,P
172,Lucas Erceg,2025-06-18,30-048,KCR,@,TEX,"W, 6-3","7-7, H",1.0,2,0,0,0,0,0,0,1,0,0,0,4,2,P
173,Carlos Estévez,2025-06-18,32-172,KCR,@,TEX,"W, 6-3","9-GF, S",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
174,Pete Fairbanks,2025-06-18,31-184,TBR,,BAL,"W, 12-8",9-GF,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
175,Tyler Ferguson,2025-06-18,31-256,ATH,,HOU,"L, 4-11",6-6,0.2,6,6,6,0,1,1,0,0,0,0,0,8,7,P
176,Jose A. Ferrer,2025-06-18,25-107,WSN,,COL,"L, 1-3",8-8,1.0,1,1,1,0,1,0,0,0,0,0,0,4,1,P
177,Matt Festa,2025-06-18,32-099,CLE,@,SFG,"W, 4-2","6-7, H",1.0,0,0,0,0,0,0,0,0,1,0,0,4,1,P
