Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
28,TEX,2025-06-14,,CHW,"W, 5-4 (11)",11.0,9,4,4,0,0,2,1,15,0,0,0,43,11
29,TOR,2025-06-14,@,PHI,"L, 2-3",8.0,4,3,3,0,1,5,0,6,2,0,0,34,11
30,WSN,2025-06-14,,MIA,"L, 3-4",9.0,11,4,3,1,1,1,0,7,0,0,0,40,13
31,LAA,2025-06-13,@,BAL,"L, 0-2",8.0,6,2,2,0,2,3,1,6,0,0,0,32,9
32,ARI,2025-06-13,,SDP,"W, 5-1",9.0,6,1,0,1,0,2,0,5,0,0,0,33,8
33,ATL,2025-06-13,,COL,"W, 12-4",9.0,14,4,4,0,1,4,0,8,2,0,0,43,20
34,BAL,2025-06-13,,LAA,"W, 2-0",9.0,8,0,0,0,0,1,0,15,0,0,0,34,9
35,BOS,2025-06-13,,NYY,"W, 2-1 (10)",10.0,4,1,1,0,1,1,0,8,0,0,0,34,6
36,CHC,2025-06-13,,PIT,"L, 1-2 (10)",10.0,6,2,1,1,0,3,0,7,0,0,0,37,9
37,CHW,2025-06-13,@,TEX,"L, 1-3",8.0,7,3,3,0,1,4,0,3,1,0,0,34,12
38,CIN,2025-06-13,@,DET,"L, 5-11",8.0,16,11,11,0,4,5,1,5,1,0,0,45,22
39,CLE,2025-06-13,@,SEA,"L, 2-7",8.0,16,7,7,0,2,4,0,3,0,0,0,44,20
40,COL,2025-06-13,@,ATL,"L, 4-12",8.0,15,12,11,1,2,3,0,10,0,0,2,42,19
41,DET,2025-06-13,,CIN,"W, 11-5",9.0,12,5,5,0,2,3,0,10,0,0,1,43,16
42,MIA,2025-06-13,@,WSN,"W, 11-9",9.0,16,9,9,0,1,2,0,11,1,0,0,46,19
43,HOU,2025-06-13,,MIN,"W, 10-3",9.0,8,3,3,0,3,1,0,8,0,0,0,34,9
44,KCR,2025-06-13,,ATH,"L, 4-6",9.0,11,6,6,0,2,3,0,8,1,0,0,42,15
45,LAD,2025-06-13,,SFG,"L, 2-6",9.0,10,6,6,0,3,5,0,9,0,0,0,41,15
46,MIL,2025-06-13,,STL,"W, 3-2",9.0,7,2,2,0,0,2,0,11,1,0,1,37,10
47,MIN,2025-06-13,@,HOU,"L, 3-10",8.0,14,10,9,1,1,3,0,9,0,0,0,40,18
48,NYM,2025-06-13,,TBR,"L, 5-7",9.0,13,7,7,0,2,3,0,4,0,0,0,41,16
49,NYY,2025-06-13,@,BOS,"L, 1-2 (10)",9.2,6,2,1,1,0,6,1,9,0,0,1,40,12
50,ATH,2025-06-13,@,KCR,"W, 6-4",9.0,7,4,4,0,0,4,0,2,0,0,0,37,11
51,PHI,2025-06-13,,TOR,"W, 8-0",9.0,5,0,0,0,0,3,0,7,0,0,0,35,9
52,PIT,2025-06-13,@,CHC,"W, 2-1 (10)",10.0,8,1,1,0,0,3,0,7,0,0,0,39,11
53,SDP,2025-06-13,@,ARI,"L, 1-5",8.0,7,5,4,1,2,3,0,9,1,0,1,36,11
54,SEA,2025-06-13,,CLE,"W, 7-2",9.0,4,2,2,0,2,3,0,8,0,0,0,33,8
55,SFG,2025-06-13,@,LAD,"W, 6-2",9.0,2,2,2,0,1,4,0,5,0,0,1,32,6
56,STL,2025-06-13,@,MIL,"L, 2-3",8.0,5,3,3,0,0,1,0,8,0,0,0,30,6
57,TBR,2025-06-13,@,NYM,"W, 7-5",9.0,7,5,0,5,0,7,0,13,1,1,0,44,18
58,TEX,2025-06-13,,CHW,"W, 3-1",9.0,6,1,1,0,0,2,0,9,0,0,0,35,8
59,TOR,2025-06-13,@,PHI,"L, 0-8",8.0,10,8,8,0,1,5,0,10,0,0,0,38,15
60,WSN,2025-06-13,,MIA,"L, 9-11",9.0,17,11,11,0,2,5,0,6,0,0,0,46,22
61,BAL,2025-06-12,,DET,"L, 1-4",9.0,7,4,4,0,2,3,0,10,0,0,0,36,10
62,CHC,2025-06-12,,PIT,"W, 3-2",9.0,4,2,2,0,0,3,0,10,1,0,0,34,8
63,CHW,2025-06-12,@,HOU,"L, 3-4",8.0,10,4,4,0,1,2,0,6,0,0,0,35,12
64,COL,2025-06-12,,SFG,"W, 8-7",9.0,11,7,7,0,1,7,0,9,0,0,2,43,18
65,DET,2025-06-12,@,BAL,"W, 4-1",9.0,4,1,1,0,1,3,0,8,0,0,0,33,7
66,HOU,2025-06-12,,CHW,"W, 4-3",9.0,10,3,3,0,1,1,0,16,1,0,1,39,12
67,KCR,2025-06-12,,NYY,"L, 0-1",9.0,5,1,0,1,0,4,0,7,0,0,0,35,9
68,MIL,2025-06-12,,STL,"W, 6-0",9.0,3,0,0,0,0,4,0,7,1,0,1,32,8
69,MIN,2025-06-12,,TEX,"L, 3-16",9.0,16,16,16,0,6,9,0,5,1,1,0,53,26
70,NYM,2025-06-12,,WSN,"W, 4-3",9.0,7,3,2,1,0,2,0,6,0,0,0,35,9
71,NYY,2025-06-12,@,KCR,"W, 1-0",9.0,5,0,0,0,0,2,0,5,0,0,0,33,7
72,PIT,2025-06-12,@,CHC,"L, 2-3",8.0,4,3,3,0,2,1,0,9,0,0,0,29,5
73,SFG,2025-06-12,@,COL,"L, 7-8",8.2,10,8,6,2,1,6,0,8,0,0,0,43,16
74,STL,2025-06-12,@,MIL,"L, 0-6",8.0,12,6,6,0,1,1,0,4,0,0,0,34,13
75,TEX,2025-06-12,@,MIN,"W, 16-3",9.0,8,3,3,0,0,3,0,9,0,0,0,38,11
76,WSN,2025-06-12,@,NYM,"L, 3-4",8.0,7,4,4,0,2,5,0,6,1,0,0,36,14
77,LAA,2025-06-11,,ATH,"W, 6-5",9.0,10,5,4,1,2,3,0,7,0,0,0,39,13
78,ARI,2025-06-11,,SEA,"W, 5-2",9.0,8,2,2,0,1,2,0,7,0,0,0,35,10
79,ATL,2025-06-11,@,MIL,"W, 6-2",9.0,5,2,2,0,1,0,0,9,0,0,0,31,5
80,BAL,2025-06-11,,DET,"W, 10-1",9.0,5,1,1,0,0,1,0,8,0,0,0,33,6
81,BOS,2025-06-11,,TBR,"W, 4-3",9.0,8,3,3,0,1,2,0,10,2,0,0,37,12
82,CHC,2025-06-11,@,PHI,"L, 2-7",8.0,10,7,7,0,2,3,0,9,0,0,0,36,13
83,CHW,2025-06-11,@,HOU,"L, 2-10",8.0,15,10,10,0,1,3,0,9,0,0,0,40,18
84,CIN,2025-06-11,@,CLE,"L, 2-11",8.0,13,11,11,0,2,2,0,12,2,0,0,39,17
85,CLE,2025-06-11,,CIN,"W, 11-2",9.0,5,2,2,0,2,2,0,7,1,0,0,34,8
86,COL,2025-06-11,,SFG,"L, 7-10",9.0,13,10,10,0,1,6,0,7,0,0,0,44,20
87,DET,2025-06-11,@,BAL,"L, 1-10",8.0,16,10,10,0,2,4,0,10,0,0,1,42,20
88,MIA,2025-06-11,@,PIT,"L, 2-5",8.0,7,5,4,1,1,4,0,8,1,0,0,34,12
89,HOU,2025-06-11,,CHW,"W, 10-2",9.0,8,2,2,0,0,1,0,12,0,0,0,35,9
90,KCR,2025-06-11,,NYY,"L, 3-6",9.0,8,6,6,0,1,5,0,7,0,0,0,39,13
91,LAD,2025-06-11,@,SDP,"W, 5-2",9.0,4,2,1,1,0,6,0,7,0,0,0,36,10
92,MIL,2025-06-11,,ATL,"L, 2-6",9.0,10,6,6,0,2,4,0,12,0,0,0,41,14
93,MIN,2025-06-11,,TEX,"W, 6-2",9.0,7,2,2,0,1,2,0,7,0,0,0,35,9
94,NYM,2025-06-11,,WSN,"W, 5-0",9.0,6,0,0,0,0,0,0,6,0,0,0,31,6
95,NYY,2025-06-11,@,KCR,"W, 6-3",9.0,8,3,2,1,1,3,0,9,0,1,0,37,11
96,ATH,2025-06-11,@,LAA,"L, 5-6",8.0,9,6,6,0,1,2,0,12,1,0,0,35,12
97,PHI,2025-06-11,,CHC,"W, 7-2",9.0,8,2,2,0,0,1,0,11,0,0,0,36,9
98,PIT,2025-06-11,,MIA,"W, 5-2",9.0,7,2,2,0,1,3,0,8,0,0,0,37,10
99,SDP,2025-06-11,,LAD,"L, 2-5",9.0,10,5,5,0,2,3,0,8,1,0,0,41,14
100,SEA,2025-06-11,@,ARI,"L, 2-5",8.0,10,5,5,0,2,1,0,5,0,0,0,35,11
101,SFG,2025-06-11,@,COL,"W, 10-7",9.0,13,7,5,2,1,3,0,6,0,0,1,42,17
102,STL,2025-06-11,,TOR,"L, 2-5",9.0,11,5,5,0,1,3,0,6,0,0,0,39,14
103,TBR,2025-06-11,@,BOS,"L, 3-4",8.0,9,4,4,0,4,0,0,8,1,0,0,34,10
104,TEX,2025-06-11,@,MIN,"L, 2-6",8.0,10,6,6,0,1,4,0,5,0,0,0,36,14
105,TOR,2025-06-11,@,STL,"W, 5-2",9.0,7,2,2,0,1,2,0,11,1,0,0,37,10
106,WSN,2025-06-11,@,NYM,"L, 0-5",8.0,7,5,5,0,3,4,0,5,2,0,0,36,13
107,LAA,2025-06-10,,ATH,"W, 2-1 (10)",10.0,4,1,1,0,0,2,0,14,0,0,0,36,6
108,ARI,2025-06-10,,SEA,"W, 10-3",9.0,12,3,3,0,2,5,0,7,0,0,0,42,17
109,ATL,2025-06-10,@,MIL,"L, 1-4",8.0,6,4,4,0,2,5,0,12,1,0,0,35,12
110,BAL,2025-06-10,,DET,"L, 3-5",9.0,12,5,5,0,1,1,0,9,0,0,0,39,13
111,BOS,2025-06-10,,TBR,"W, 3-1",9.0,3,1,0,1,0,3,0,7,0,0,0,32,6
112,CHC,2025-06-10,@,PHI,"W, 8-4",9.0,10,4,4,0,1,1,0,10,1,0,0,38,12
113,CHW,2025-06-10,@,HOU,"W, 4-2",9.0,9,2,2,0,0,3,0,6,0,0,0,36,12
114,CIN,2025-06-10,@,CLE,"W, 1-0",9.0,3,0,0,0,0,1,0,5,0,0,0,31,5
115,CLE,2025-06-10,,CIN,"L, 0-1",9.0,6,1,1,0,0,3,1,12,0,0,0,34,9
116,COL,2025-06-10,,SFG,"L, 5-6",9.0,7,6,6,0,2,6,0,10,2,0,1,42,15
117,DET,2025-06-10,@,BAL,"W, 5-3",9.0,6,3,3,0,1,1,0,11,2,0,1,36,10
118,MIA,2025-06-10,@,PIT,"W, 3-2",9.0,6,2,2,0,2,1,0,8,1,0,0,35,8
119,HOU,2025-06-10,,CHW,"L, 2-4",9.0,4,4,4,0,1,8,0,13,0,0,0,38,12
120,KCR,2025-06-10,,NYY,"L, 2-10",9.0,16,10,10,0,2,3,0,9,0,0,1,46,19
121,LAD,2025-06-10,@,SDP,"L, 1-11",8.0,16,11,10,1,1,5,0,6,2,0,2,46,23
122,MIL,2025-06-10,,ATL,"W, 4-1",9.0,8,1,1,0,0,0,0,10,0,0,0,34,8
123,MIN,2025-06-10,,TEX,"L, 4-16",9.0,18,16,14,2,2,4,0,4,1,0,2,51,24
124,NYM,2025-06-10,,WSN,"W, 5-4 (10)",10.0,8,4,4,0,2,4,0,11,1,0,1,40,13
125,NYY,2025-06-10,@,KCR,"W, 10-2",9.0,9,2,2,0,1,2,0,5,0,0,0,38,11
126,ATH,2025-06-10,@,LAA,"L, 1-2 (10)",9.2,7,2,1,1,1,3,1,6,1,0,0,38,11
127,PHI,2025-06-10,,CHC,"L, 4-8",9.0,13,8,8,0,4,5,0,7,0,0,0,44,18
128,PIT,2025-06-10,,MIA,"L, 2-3",9.0,8,3,3,0,1,0,0,7,0,0,1,35,8
129,SDP,2025-06-10,,LAD,"W, 11-1",9.0,6,1,1,0,0,7,0,12,0,0,0,39,13
130,SEA,2025-06-10,@,ARI,"L, 3-10",8.0,13,10,10,0,3,4,0,9,0,0,0,39,17
131,SFG,2025-06-10,@,COL,"W, 6-5",9.0,8,5,5,0,2,7,0,10,0,0,0,40,15
132,STL,2025-06-10,,TOR,"L, 9-10",9.0,16,10,10,0,2,0,0,5,0,0,1,42,17
133,TBR,2025-06-10,@,BOS,"L, 1-3",8.0,7,3,3,0,1,2,0,13,0,0,0,33,9
134,TEX,2025-06-10,@,MIN,"W, 16-4",9.0,12,4,4,0,1,2,0,4,0,0,0,38,14
135,TOR,2025-06-10,@,STL,"W, 10-9",9.0,12,9,9,0,3,2,0,4,1,0,0,41,15
136,WSN,2025-06-10,@,NYM,"L, 4-5 (10)",9.0,8,5,4,1,1,1,0,9,0,0,0,35,9
